IN,India,IN33,Goa,16318,"Bania unspecified",1,hin,Hindi,5,Hinduism,p16318.jpg,Y,50100,49300,,,,,710
IN,India,IN33,Goa,16473,Banijiga,1,kan,Kannada,5,Hinduism,p16473.jpg,N,1400,1400,,,,,
IN,India,IN33,Goa,16315,"Banjara (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p16315.jpg,N,2440,2440,,,,,
IN,India,IN33,Goa,16328,Barda,1,mar,Marathi,5,Hinduism,,N,50,50,,,,,
IN,India,IN33,Goa,16523,"Baria (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16523.jpg,Y,40,40,,,,,
IN,India,IN33,Goa,16340,Basor,1,hin,Hindi,5,Hinduism,p16340.jpg,Y,760,760,,,,,
IN,India,IN33,Goa,16365,"Bedar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16365.jpg,Y,1260,1260,,,,,
IN,India,IN33,Goa,16375,"Beldar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16375.jpg,Y,1580,1580,,,,,
IN,India,IN33,Goa,21109,"Beldar Lonari (Hindu traditions)",1,kan,Kannada,5,Hinduism,,Y,60,60,,,,,
IN,India,IN33,Goa,21112,"Beldar Mith Gauda",1,gom,"Konkani, Goan",5,Hinduism,,Y,50,50,,,,,
IN,India,IN33,Goa,16377,Bellara,1,kan,Kannada,5,Hinduism,,Y,90,90,,,,,
IN,India,IN33,Goa,13761,"Bengali Muslim Moghal",1,urd,Urdu,6,Islam,p13761.jpg,Y,6530,,6530,,,,
IN,India,IN33,Goa,16401,Bhaina,1,hne,Chhattisgarhi,5,Hinduism,p16401.jpg,N,30,30,,,,,
IN,India,IN33,Goa,16404,Bhandari,1,ory,Odia,5,Hinduism,p16404.jpg,Y,460,460,,,,,
IN,India,IN33,Goa,16525,Bhansala,1,mar,Marathi,5,Hinduism,,Y,25210,25210,,,,,
IN,India,IN33,Goa,16406,"Bhat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16406.jpg,Y,70,70,,,,,
IN,India,IN33,Goa,16441,"Bhatia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16441.jpg,Y,650,650,,,,,
IN,India,IN33,Goa,16410,Bhavit,1,gom,"Konkani, Goan",5,Hinduism,,Y,4250,4250,,,,,
IN,India,IN33,Goa,16414,"Bhil unspecified",1,guj,Gujarati,5,Hinduism,p16414.jpg,N,110,110,,,,,
IN,India,IN33,Goa,16429,"Bhoi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16429.jpg,Y,3560,3560,,,,,
IN,India,IN33,Goa,16435,Bhottada,1,kxv,Kuvi,5,Hinduism,,N,530,530,,,,,
IN,India,IN33,Goa,16455,Bidur,1,mar,Marathi,5,Hinduism,,Y,1190,1190,,,,,
IN,India,IN33,Goa,16457,Bind,1,bho,Bhojpuri,5,Hinduism,p16457.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,16489,Binjhia,1,hin,Hindi,5,Hinduism,p16489.jpg,N,20,20,,,,,
IN,India,IN33,Goa,16494,Bohra,1,guj,Gujarati,6,Islam,p16494.jpg,Y,140,,140,,,,
IN,India,IN33,Goa,16518,Boya,1,tel,Telugu,5,Hinduism,p16518.jpg,Y,2860,2860,,,,,
IN,India,IN33,Goa,19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,50,50,,,,,
IN,India,IN33,Goa,19935,"Brahmin Chitpavan",1,mar,Marathi,5,Hinduism,p19935.jpg,Y,10840,10840,,,,,
IN,India,IN33,Goa,19939,"Brahmin Deshastha",1,mar,Marathi,5,Hinduism,p19939.jpg,Y,3140,3140,,,,,
IN,India,IN33,Goa,21694,"Brahmin Devarukha",1,mar,Marathi,5,Hinduism,,Y,4250,4250,,,,,
IN,India,IN33,Goa,19942,"Brahmin Gaud Saraswat",1,mar,Marathi,5,Hinduism,p19942.jpg,Y,11240,11240,,,,,
IN,India,IN33,Goa,19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,5050,5050,,,,,
IN,India,IN33,Goa,19944,"Brahmin Gujar Gaur",1,hin,Hindi,5,Hinduism,p19944.jpg,Y,420,420,,,,,
IN,India,IN33,Goa,19949,"Brahmin Joshi",1,hin,Hindi,5,Hinduism,p19949.jpg,Y,180,180,,,,,
IN,India,IN33,Goa,19951,"Brahmin Kanaujia",1,hin,Hindi,5,Hinduism,p19951.jpg,Y,16050,16050,,,,,
IN,India,IN33,Goa,19952,"Brahmin Kannada",1,kan,Kannada,5,Hinduism,p19952.jpg,Y,1140,1140,,,,,
IN,India,IN33,Goa,19954,"Brahmin Karhada",1,mar,Marathi,5,Hinduism,,Y,8830,8830,,,,,
IN,India,IN33,Goa,19959,"Brahmin Mahratta",1,mar,Marathi,5,Hinduism,,Y,1870,1870,,,,,
IN,India,IN33,Goa,19962,"Brahmin Marathi",1,mar,Marathi,5,Hinduism,,Y,6880,6880,,,,,
IN,India,IN33,Goa,19975,"Brahmin Sanadhya",1,hin,Hindi,5,Hinduism,p19975.jpg,Y,450,450,,,,,
IN,India,IN33,Goa,19977,"Brahmin Saraswat",1,hin,Hindi,5,Hinduism,p19977.jpg,Y,810,810,,,,,
IN,India,IN33,Goa,19982,"Brahmin Tamil",1,tam,Tamil,5,Hinduism,p19982.jpg,Y,110,110,,,,,
IN,India,IN33,Goa,19983,"Brahmin Telugu",1,tel,Telugu,5,Hinduism,p19983.jpg,Y,140,140,,,,,
IN,India,IN33,Goa,16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,84200,83200,,,710,,250
IN,India,IN33,Goa,16366,"Budega Jangam",1,tel,Telugu,5,Hinduism,p16366.jpg,Y,1670,1670,,,,,
IN,India,IN33,Goa,16548,Byagara,1,tel,Telugu,5,Hinduism,,Y,40,40,,,,,
IN,India,IN33,Goa,21707,"Byari (Beary)",1,knn,Konkani,6,Islam,,Y,1140,,1140,,,,
IN,India,IN33,Goa,16600,"Chakkiliyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p16600.jpg,Y,40,40,,,,,
IN,India,IN33,Goa,16566,Chalvadi,1,kan,Kannada,5,Hinduism,p16566.jpg,Y,1910,1910,,,,,
IN,India,IN33,Goa,16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,8670,8600,,40,40,,
IN,India,IN33,Goa,18060,"Chamar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18060.jpg,N,10,,,,,10,
IN,India,IN33,Goa,16567,Chandala,1,ory,Odia,5,Hinduism,,Y,110,110,,,,,
IN,India,IN33,Goa,16638,Charodi,1,gom,"Konkani, Goan",5,Hinduism,,N,470,470,,,,,
IN,India,IN33,Goa,16555,"Chenna Dasar",1,kan,Kannada,5,Hinduism,p16555.jpg,Y,20,20,,,,,
IN,India,IN33,Goa,16603,"Cheruman (Hindu traditions)",1,mal,Malayalam,5,Hinduism,,Y,90,90,,,,,
IN,India,IN33,Goa,20919,"Cherumar Christian",3,mal,Malayalam,1,Christianity,,N,180,,,,180,,
IN,India,IN33,Goa,16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,1720,,,,1720,,
IN,India,IN33,Goa,16648,"Dabgar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16648.jpg,Y,70,70,,,,,
IN,India,IN33,Goa,16661,Dakkal,1,tel,Telugu,5,Hinduism,p16661.jpg,Y,20,20,,,,,
IN,India,IN33,Goa,16673,"Darzi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16673.jpg,Y,6340,6340,,,,,
IN,India,IN33,Goa,16693,"Devadiga (Hindu traditions)",1,tcy,Tulu,5,Hinduism,p16693.jpg,Y,6190,6190,,,,,
IN,India,IN33,Goa,20663,Devanga,1,kan,Kannada,5,Hinduism,p20663.jpg,N,1760,1760,,,,,
IN,India,IN33,Goa,18290,"Devipujak Vaghri (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p18290.jpg,N,100,100,,,,,
IN,India,IN33,Goa,16700,"Dhangar Bharwad",1,guj,Gujarati,5,Hinduism,p16700.jpg,Y,910,910,,,,,
IN,India,IN33,Goa,16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,6720,6000,,,720,,
IN,India,IN33,Goa,21714,"Dhobi Parit",1,mar,Marathi,5,Hinduism,p21714.jpg,Y,6050,6050,,,,,
IN,India,IN33,Goa,16710,Dhodia,1,guj,Gujarati,5,Hinduism,p16710.jpg,Y,320,260,10,,50,,
IN,India,IN33,Goa,16712,Dhor,1,mar,Marathi,5,Hinduism,p16712.jpg,Y,270,270,,,,,
IN,India,IN33,Goa,16736,"Dom (Dombara)",1,tel,Telugu,5,Hinduism,,Y,90,90,,,,,
IN,India,IN33,Goa,16748,"Dubla unspecified",1,dub,Dubli,5,Hinduism,p16748.jpg,Y,70,70,10,,,,
IN,India,IN33,Goa,16756,Ellamalawar,1,kan,Kannada,5,Hinduism,,Y,20,20,,,,,
IN,India,IN33,Goa,16781,Gamit,2,gbl,Gamit,5,Hinduism,p16781.jpg,N,2740,2720,20,,,,
IN,India,IN33,Goa,19082,Ganda,1,ory,Odia,5,Hinduism,p19082.jpg,N,30,30,,,,,
IN,India,IN33,Goa,16785,Gangakula,1,kan,Kannada,5,Hinduism,p16785.jpg,Y,10210,10210,,,,,
IN,India,IN33,Goa,16787,Gantichore,1,kan,Kannada,5,Hinduism,,Y,40,40,,,,,
IN,India,IN33,Goa,16794,"Garoda (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16794.jpg,Y,710,710,,,,,
IN,India,IN33,Goa,16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,13000,13000,,,,,
IN,India,IN33,Goa,21478,"Gauda, tribe",2,knn,Konkani,5,Hinduism,,N,126500,71800,310,60,54220,10,70
IN,India,IN33,Goa,16799,Gawli,1,mar,Marathi,5,Hinduism,p16799.jpg,Y,290,290,,,,,
IN,India,IN33,Goa,16820,Ghadi,1,gom,"Konkani, Goan",5,Hinduism,,Y,1110,1110,,,,,
IN,India,IN33,Goa,16826,Ghisadi,1,mar,Marathi,5,Hinduism,p16826.jpg,Y,50,50,,,,,
IN,India,IN33,Goa,16831,Giddikki,1,knn,Konkani,5,Hinduism,p16831.jpg,Y,19850,19850,,,,,
IN,India,IN33,Goa,16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,343000,,,,343000,,
IN,India,IN33,Goa,16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,30,30,,,,,
IN,India,IN33,Goa,16870,Gondaru,1,kan,Kannada,5,Hinduism,,Y,18540,18540,,,,,
IN,India,IN33,Goa,16810,Gondhali,1,mar,Marathi,5,Hinduism,p16810.jpg,Y,260,260,,,,,
IN,India,IN33,Goa,16859,Gopal,1,guj,Gujarati,5,Hinduism,,Y,410,410,,,,,
IN,India,IN33,Goa,16862,"Gosain unspecified",1,hin,Hindi,5,Hinduism,p16862.jpg,Y,2710,2710,,,,,
IN,India,IN33,Goa,16863,"Gosangi (Hindu traditions)",1,tel,Telugu,5,Hinduism,p16863.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,16878,"Gujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16878.jpg,Y,120,120,,,,,
IN,India,IN33,Goa,19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,790,,790,,,,
IN,India,IN33,Goa,16901,Halba,1,mar,Marathi,5,Hinduism,p16901.jpg,N,10,10,,,,,
IN,India,IN33,Goa,16934,Halleer,1,gom,"Konkani, Goan",5,Hinduism,,Y,830,830,,,,,
IN,India,IN33,Goa,16904,Halsar,1,kan,Kannada,5,Hinduism,,Y,1620,1620,,,,,
IN,India,IN33,Goa,16960,"Halwakki Wakkal",1,kan,Kannada,5,Hinduism,p16960.jpg,N,18960,18960,,,,,
IN,India,IN33,Goa,12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,20,,,20,,,
IN,India,IN33,Goa,16906,Hanabar,1,tcy,Tulu,5,Hinduism,,Y,790,790,,,,,
IN,India,IN33,Goa,16930,"Hande Jogi",1,kan,Kannada,5,Hinduism,p16930.jpg,Y,40,40,,,,,
IN,India,IN33,Goa,16912,Hasla,1,kan,Kannada,5,Hinduism,,Y,30,30,,,,,
IN,India,IN33,Goa,16947,Holar,1,mar,Marathi,5,Hinduism,p16947.jpg,N,870,870,,,,,
IN,India,IN33,Goa,16920,"Holaya Dasar",1,kan,Kannada,5,Hinduism,,Y,80,80,,,,,
IN,India,IN33,Goa,16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,220,220,,,,,
IN,India,IN33,Goa,12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,20,20,,,,,
IN,India,IN33,Goa,18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,860,,,,,860,
IN,India,IN33,Goa,19239,"Jewish, South Asian",1,mar,Marathi,4,"Ethnic Religions",p19239.jpg,Y,40,,,,,,40
IN,India,IN33,Goa,17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,440,440,,,,,
IN,India,IN33,Goa,17040,"Kadia (Hindu traditions)",1,kan,Kannada,5,Hinduism,p17040.jpg,Y,1550,1550,,,,,
IN,India,IN33,Goa,17047,Kaikadi,1,kan,Kannada,5,Hinduism,p17047.jpg,Y,700,700,,,,,
IN,India,IN33,Goa,17199,Kaikolan,1,tam,Tamil,5,Hinduism,p17199.jpg,N,80,80,,,,,
IN,India,IN33,Goa,17204,"Kalal (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17204.jpg,Y,1760,1760,,,,,
IN,India,IN33,Goa,21147,"Kalal Idiga",1,tel,Telugu,5,Hinduism,p21147.jpg,Y,1610,1610,,,,,
IN,India,IN33,Goa,17073,Kamathi,1,tel,Telugu,5,Hinduism,,Y,40,40,,,,,
IN,India,IN33,Goa,17081,"Kanjar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17081.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,21151,"Kapu Reddi",1,tel,Telugu,5,Hinduism,p21151.jpg,Y,90,90,,,,,
IN,India,IN33,Goa,19597,"Kapu unspecified",1,tel,Telugu,5,Hinduism,p19597.jpg,Y,210,210,,,,,
IN,India,IN33,Goa,17110,"Kasar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17110.jpg,Y,410,410,,,,,
IN,India,IN33,Goa,12558,"Kashmiri (Muslim traditions)",1,kas,Kashmiri,6,Islam,p12558.jpg,Y,40,,40,,,,
IN,India,IN33,Goa,17300,Kathodi,1,mar,Marathi,5,Hinduism,p17300.jpg,N,7910,7900,20,,,,
IN,India,IN33,Goa,17112,Katia,1,hin,Hindi,5,Hinduism,,Y,50,50,,,,,
IN,India,IN33,Goa,17122,Kawar,1,hin,Hindi,5,Hinduism,p17122.jpg,N,70,70,,,,,
IN,India,IN33,Goa,17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,40,40,,,,,
IN,India,IN33,Goa,17156,"Kharva (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17156.jpg,N,13550,12480,,,1080,,
IN,India,IN33,Goa,17301,"Khatik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17301.jpg,Y,90,90,,,,,
IN,India,IN33,Goa,17161,"Khatri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17161.jpg,Y,110,110,,,,,
IN,India,IN33,Goa,18125,"Khatri (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18125.jpg,Y,80,,,,,80,
IN,India,IN33,Goa,17177,Khoja,1,guj,Gujarati,6,Islam,p17177.jpg,Y,200,,200,,,,
IN,India,IN33,Goa,17238,Kokna,1,kex,Kukna,5,Hinduism,p17238.jpg,N,30,30,,,,,
IN,India,IN33,Goa,17239,Kol,1,hin,Hindi,5,Hinduism,p17239.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,17246,Kolhati,1,mar,Marathi,5,Hinduism,p17246.jpg,Y,170,170,,,,,
IN,India,IN33,Goa,17247,"Koli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17247.jpg,Y,3100,3100,,,,,
IN,India,IN33,Goa,17129,"Koli Dhor",1,mar,Marathi,5,Hinduism,p17129.jpg,N,30,30,,,,,
IN,India,IN33,Goa,17210,"Koli Mahadev",1,mar,Marathi,5,Hinduism,p17210.jpg,Y,4770,4770,,,,,
IN,India,IN33,Goa,17212,"Koli Malhar",1,mar,Marathi,5,Hinduism,p17212.jpg,Y,60,60,,,,,
IN,India,IN33,Goa,17240,Kolowar,1,kfb,"Kolami, Northwestern",5,Hinduism,p17240.jpg,Y,60,60,,,,,
IN,India,IN33,Goa,17252,Kolupulvandlu,1,tel,Telugu,5,Hinduism,p17252.jpg,Y,30,30,,,,,
IN,India,IN33,Goa,17284,Komarpaik,1,knn,Konkani,5,Hinduism,,Y,6120,6120,,,,,
IN,India,IN33,Goa,17267,"Koracha, tribal",1,tcy,Tulu,5,Hinduism,,N,700,700,,,,,
IN,India,IN33,Goa,17270,"Korama unspecified",1,kan,Kannada,5,Hinduism,p17270.jpg,Y,330,330,,,,,
IN,India,IN33,Goa,17273,Korwa,1,tel,Telugu,5,Hinduism,p17273.jpg,N,1000,1000,,,,,
IN,India,IN33,Goa,17278,Kotegar,1,kan,Kannada,5,Hinduism,,Y,3210,3210,,,,,
IN,India,IN33,Goa,17316,"Kumhar (Kusavar) (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17316.jpg,Y,11280,11130,,,150,,
IN,India,IN33,Goa,17325,"Kunbi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17325.jpg,Y,157000,157000,,,,,
IN,India,IN33,Goa,21337,"Kunbi Konkani",1,gom,"Konkani, Goan",5,Hinduism,p21337.jpg,Y,71300,71300,,,,,
IN,India,IN33,Goa,21484,"Kunbi, tribe",2,knn,Konkani,5,Hinduism,,N,5320,3680,10,,1630,,
IN,India,IN33,Goa,17326,Kunchatiga,1,kan,Kannada,5,Hinduism,,Y,390,390,,,,,
IN,India,IN33,Goa,17341,"Kuravan (Hindu traditions)",1,mal,Malayalam,5,Hinduism,p17341.jpg,Y,50,50,,,,,
IN,India,IN33,Goa,17334,"Kurmi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17334.jpg,Y,100,100,,,,,
