ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN30,"Arunachal Pradesh",16426,Bhuinmali,1,ben,Bengali,5,Hinduism,p16426.jpg,N,110,110,,,,,
IN,India,IN30,"Arunachal Pradesh",16447,Bhumij,1,ben,Bengali,5,Hinduism,p16447.jpg,N,2280,2210,,,50,,20
IN,India,IN30,"Arunachal Pradesh",16492,"Bodo (Hindu traditions)",2,brx,"Boro (India)",5,Hinduism,p16492.jpg,N,34920,32330,,390,2200,,
IN,India,IN30,"Arunachal Pradesh",16499,Bokar,3,adi,Adi,1,Christianity,p16499.jpg,N,5510,80,40,30,3770,,1580
IN,India,IN30,"Arunachal Pradesh",16510,Bori,3,adi,Adi,1,Christianity,,N,3980,50,30,10,3150,,730
IN,India,IN30,"Arunachal Pradesh",20780,"Boria Assam",1,asm,Assamese,5,Hinduism,p20780.jpg,Y,660,600,,,50,,
IN,India,IN30,"Arunachal Pradesh",19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,1620,1620,,,,,
IN,India,IN30,"Arunachal Pradesh",19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,200,200,,,,,
IN,India,IN30,"Arunachal Pradesh",19972,"Brahmin Radhi",1,ben,Bengali,5,Hinduism,p19972.jpg,Y,360,360,,,,,
IN,India,IN30,"Arunachal Pradesh",16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,13140,13110,,,,,30
IN,India,IN30,"Arunachal Pradesh",17966,Bru,2,trp,"Kok Borok",5,Hinduism,p17966.jpg,N,1110,630,,50,400,,
IN,India,IN30,"Arunachal Pradesh",16541,"Buna (Hindu traditions)",1,ben,Bengali,5,Hinduism,,Y,260,260,,,,,
IN,India,IN30,"Arunachal Pradesh",11029,Burmese,1,mya,Burmese,2,Buddhism,p11029.jpg,N,8710,,,8110,600,,
IN,India,IN30,"Arunachal Pradesh",16564,Chain,1,ben,Bengali,5,Hinduism,p16564.jpg,Y,640,640,,,,,
IN,India,IN30,"Arunachal Pradesh",16562,Chakhesang,3,nri,"Naga, Chokri",1,Christianity,p16562.jpg,N,140,,,,140,,
IN,India,IN30,"Arunachal Pradesh",11293,Chakma,1,ccp,Chakma,2,Buddhism,p11293.jpg,N,9110,510,,7730,810,,
IN,India,IN30,"Arunachal Pradesh",16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,510,510,,,,,
IN,India,IN30,"Arunachal Pradesh",18354,Charumba,2,zkr,Zakhring,2,Buddhism,p18354.jpg,N,1140,30,,950,90,,50
IN,India,IN30,"Arunachal Pradesh",16589,Chhetri,1,npi,Nepali,5,Hinduism,p16589.jpg,N,2400,2280,,120,,,
IN,India,IN30,"Arunachal Pradesh",16598,Chiru,3,cdf,Chiru,1,Christianity,p16598.jpg,N,20,20,,,,,
IN,India,IN30,"Arunachal Pradesh",16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,9310,,,,9310,,
IN,India,IN30,"Arunachal Pradesh",16664,Darjee,1,npi,Nepali,5,Hinduism,p16664.jpg,N,110,100,,,10,,
IN,India,IN30,"Arunachal Pradesh",16673,"Darzi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16673.jpg,Y,120,120,,,,,
IN,India,IN30,"Arunachal Pradesh",16621,Deori,1,der,Deori,5,Hinduism,p16621.jpg,N,6370,6270,20,,20,,20
IN,India,IN30,"Arunachal Pradesh",16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,520,520,,,,,
IN,India,IN30,"Arunachal Pradesh",16711,"Dholi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16711.jpg,Y,110,110,,,,,
IN,India,IN30,"Arunachal Pradesh",16720,Digaru,2,mhu,Digaro-Mishmi,5,Hinduism,,N,1520,1030,,,120,,340
IN,India,IN30,"Arunachal Pradesh",16745,Drukpa,1,dzo,Dzongkha,2,Buddhism,p16745.jpg,Y,1140,,,1140,,,
IN,India,IN30,"Arunachal Pradesh",16780,Galong,2,adl,"Adi, Galo",9,Unknown,,N,95490,3860,280,200,26210,10,64860
IN,India,IN30,"Arunachal Pradesh",16819,Gangte,3,gnb,Gangte,1,Christianity,p16819.jpg,N,10,10,,,,,
IN,India,IN30,"Arunachal Pradesh",11826,"Garo (A-chik Mande)",3,grt,Garo,1,Christianity,p11826.jpg,N,780,280,,10,490,,
IN,India,IN30,"Arunachal Pradesh",16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,200,200,,,,,
IN,India,IN30,"Arunachal Pradesh",16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,7330,6770,,40,490,,40
IN,India,IN30,"Arunachal Pradesh",15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,1350,210,,1110,30,,
IN,India,IN30,"Arunachal Pradesh",12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,310,310,,,,,
IN,India,IN30,"Arunachal Pradesh",16905,"Halwai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16905.jpg,Y,140,140,,,,,
IN,India,IN30,"Arunachal Pradesh",12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,20,,,20,,,
IN,India,IN30,"Arunachal Pradesh",16927,Hira,1,asm,Assamese,5,Hinduism,p16927.jpg,Y,80,80,,,,,
IN,India,IN30,"Arunachal Pradesh",16937,Hmar,3,hmr,Hmar,1,Christianity,p16937.jpg,N,230,,,,230,,
IN,India,IN30,"Arunachal Pradesh",16944,Ho,1,hoc,Ho,9,Unknown,p16944.jpg,N,260,260,,,,,
IN,India,IN30,"Arunachal Pradesh",16946,Hojai,2,asm,Assamese,5,Hinduism,,N,130,70,,50,10,,
IN,India,IN30,"Arunachal Pradesh",13050,Idu,2,clk,Idu-Mishmi,5,Hinduism,p13050.jpg,N,37980,19560,170,500,2000,,15680
IN,India,IN30,"Arunachal Pradesh",16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,100,100,,,,,
IN,India,IN30,"Arunachal Pradesh",17451,Illemei,3,nbi,"Naga, Mao",1,Christianity,p17451.jpg,N,10,,,,10,,
IN,India,IN30,"Arunachal Pradesh",16977,Jalkeot,1,asm,Assamese,5,Hinduism,p16977.jpg,N,100,100,,,,,
IN,India,IN30,"Arunachal Pradesh",12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,680,680,,,,,
IN,India,IN30,"Arunachal Pradesh",18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,2430,,,,,2430,
IN,India,IN30,"Arunachal Pradesh",17007,"Jhalo Malo",1,ben,Bengali,5,Hinduism,p17007.jpg,N,230,230,,,,,
IN,India,IN30,"Arunachal Pradesh",17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,2380,2380,,,,,
IN,India,IN30,"Arunachal Pradesh",17130,"Kachari Dimasa",2,dis,Dimasa,5,Hinduism,p17130.jpg,N,1540,1140,,230,160,,
IN,India,IN30,"Arunachal Pradesh",17296,"Kachari Sonwal",1,asm,Assamese,5,Hinduism,p17296.jpg,N,21480,11520,,3710,6230,10,10
IN,India,IN30,"Arunachal Pradesh",12401,Kachin,1,kac,Jingpho,2,Buddhism,p12401.jpg,N,37660,290,,37150,200,,20
IN,India,IN30,"Arunachal Pradesh",17872,Kahha,3,nph,"Naga, Phom",1,Christianity,p17872.jpg,N,100,,,,100,,
IN,India,IN30,"Arunachal Pradesh",21146,"Kaibartta Jalia",1,ben,Bengali,5,Hinduism,p21146.jpg,Y,300,300,,,,,
IN,India,IN30,"Arunachal Pradesh",17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,4400,4340,,,60,,
IN,India,IN30,"Arunachal Pradesh",17069,Kami,1,npi,Nepali,5,Hinduism,p17069.jpg,N,1120,990,,110,20,,
IN,India,IN30,"Arunachal Pradesh",17085,Kaora,1,ben,Bengali,5,Hinduism,p17085.jpg,N,300,300,,,,,
IN,India,IN30,"Arunachal Pradesh",17087,Kapali,1,ben,Bengali,5,Hinduism,p17087.jpg,Y,30,30,,,,,
IN,India,IN30,"Arunachal Pradesh",12558,"Kashmiri (Muslim traditions)",1,kas,Kashmiri,6,Islam,p12558.jpg,Y,40,,40,,,,
IN,India,IN30,"Arunachal Pradesh",17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,6120,6100,,,20,,
IN,India,IN30,"Arunachal Pradesh",17157,Khairwar,1,ben,Bengali,5,Hinduism,p17157.jpg,N,560,550,,,20,,
IN,India,IN30,"Arunachal Pradesh",17173,Khamiyang,1,ksu,Khamyang,2,Buddhism,p17173.jpg,N,1150,20,,1090,20,,
IN,India,IN30,"Arunachal Pradesh",18522,"Khampa Tibetan",1,kbg,Khamba,2,Buddhism,p18522.jpg,N,1060,,,1050,,,10
IN,India,IN30,"Arunachal Pradesh",12650,Khampti,1,adi,Adi,2,Buddhism,p12650.jpg,N,18680,330,50,18000,140,30,120
IN,India,IN30,"Arunachal Pradesh",17150,Khandait,1,ory,Odia,5,Hinduism,p17150.jpg,Y,720,720,,,,,
IN,India,IN30,"Arunachal Pradesh",17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,3860,3820,,,40,,
IN,India,IN30,"Arunachal Pradesh",12654,Khasi,3,kha,Khasi,1,Christianity,p12654.jpg,N,580,70,,,510,,
IN,India,IN30,"Arunachal Pradesh",17180,Khowa,2,bgg,Bugun,2,Buddhism,p17180.jpg,N,1690,80,,850,350,,410
IN,India,IN30,"Arunachal Pradesh",17195,Kisan,1,hin,Hindi,5,Hinduism,p17195.jpg,N,1250,1250,,,,,
IN,India,IN30,"Arunachal Pradesh",17260,Konyak,3,nbe,"Naga, Konyak",1,Christianity,p17260.jpg,N,140,,,,140,,
IN,India,IN30,"Arunachal Pradesh",17269,Korku,1,kfq,Korku,5,Hinduism,p17269.jpg,N,820,820,,,,,
IN,India,IN30,"Arunachal Pradesh",17273,Korwa,1,tel,Telugu,5,Hinduism,p17273.jpg,N,1750,1750,,,,,
IN,India,IN30,"Arunachal Pradesh",17282,"Koya unspecified",1,tel,Telugu,5,Hinduism,p17282.jpg,N,190,190,,,10,,
IN,India,IN30,"Arunachal Pradesh",19065,"Kui Khond",2,ory,Odia,5,Hinduism,p19065.jpg,N,1990,1840,40,,80,,40
IN,India,IN30,"Arunachal Pradesh",11270,"Kuki Chin",3,tcz,"Chin, Thado",1,Christianity,p11270.jpg,N,1130,520,,290,310,,
IN,India,IN30,"Arunachal Pradesh",17314,Kuli,1,ory,Odia,5,Hinduism,p17314.jpg,N,10,10,,,,,
IN,India,IN30,"Arunachal Pradesh",17316,"Kumhar (Kusavar) (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17316.jpg,Y,640,640,,,,,
IN,India,IN30,"Arunachal Pradesh",17334,"Kurmi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17334.jpg,Y,4720,4720,,,,,
IN,India,IN30,"Arunachal Pradesh",21373,Laju,3,njb,"Naga, Nocte",1,Christianity,,N,2030,80,,,1930,,
IN,India,IN30,"Arunachal Pradesh",13076,"Lisu Yobin",3,lis,Lisu,1,Christianity,p13076.jpg,N,3550,,,10,3510,,10
IN,India,IN30,"Arunachal Pradesh",17385,Lotha,3,njh,"Naga, Lotha",1,Christianity,p17385.jpg,N,840,,,,840,,
IN,India,IN30,"Arunachal Pradesh",11698,Magar,2,npi,Nepali,5,Hinduism,p11698.jpg,N,2880,2240,,480,130,,
IN,India,IN30,"Arunachal Pradesh",17401,Mahara,1,ory,Odia,5,Hinduism,,Y,120,120,,,,,
IN,India,IN30,"Arunachal Pradesh",17411,Mahishya,1,ben,Bengali,5,Hinduism,p17411.jpg,N,11150,11110,,,50,,
IN,India,IN30,"Arunachal Pradesh",13218,Mahli,1,mar,Marathi,5,Hinduism,p13218.jpg,N,130,130,,,,,
IN,India,IN30,"Arunachal Pradesh",17554,"Mahratta unspecified",1,mar,Marathi,5,Hinduism,p17554.jpg,Y,40,40,,,,,
IN,India,IN30,"Arunachal Pradesh",17417,Majhwar,1,hin,Hindi,5,Hinduism,p17417.jpg,N,280,280,,,,,
IN,India,IN30,"Arunachal Pradesh",17424,"Mal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17424.jpg,Y,380,380,,,,,
IN,India,IN30,"Arunachal Pradesh",17498,"Malabar Catholic",3,mal,Malayalam,1,Christianity,p17498.jpg,N,120,,,,120,,
IN,India,IN30,"Arunachal Pradesh",17434,Malto,2,mkb,"Mal Paharia",5,Hinduism,p17434.jpg,N,50,40,,,10,,
IN,India,IN30,"Arunachal Pradesh",17466,Matia,1,ben,Bengali,5,Hinduism,p17466.jpg,Y,20,20,,,,,
IN,India,IN30,"Arunachal Pradesh",17526,Mech,2,brx,"Boro (India)",5,Hinduism,p17526.jpg,N,1580,1180,,120,250,,
IN,India,IN30,"Arunachal Pradesh",13513,"Meitei unspecified",1,mni,Meitei,5,Hinduism,p13513.jpg,N,1520,1520,,,,,
IN,India,IN30,"Arunachal Pradesh",17557,Miji,2,mxj,Miju-Mishmi,1,Christianity,p17557.jpg,N,9640,1270,100,1030,4040,,3180
IN,India,IN30,"Arunachal Pradesh",18437,"Miju Mishmi",1,mxj,Miju-Mishmi,5,Hinduism,p18437.jpg,N,11340,8060,90,20,160,,3010
IN,India,IN30,"Arunachal Pradesh",18789,Millang,2,adi,Adi,9,Unknown,,N,4840,200,40,10,1710,,2850
IN,India,IN30,"Arunachal Pradesh",18790,Miniyong,2,adi,Adi,9,Unknown,,N,9370,200,20,,1840,,7280
IN,India,IN30,"Arunachal Pradesh",17563,Miri,1,mrg,Mising,5,Hinduism,p17563.jpg,N,9090,5800,50,80,1110,,2020
IN,India,IN30,"Arunachal Pradesh",17565,Mishmi,2,mhu,Digaro-Mishmi,5,Hinduism,p17565.jpg,N,150,10,,130,10,,
IN,India,IN30,"Arunachal Pradesh",13161,Mizo,3,lus,Mizo,1,Christianity,p13161.jpg,N,820,20,,20,770,,
IN,India,IN30,"Arunachal Pradesh",20672,"Mizo Lushai",3,lus,Mizo,1,Christianity,,N,300,10,,,290,,
IN,India,IN30,"Arunachal Pradesh",17639,"Mochi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17639.jpg,N,400,400,,,,,
IN,India,IN30,"Arunachal Pradesh",18602,Momba,1,onp,Sartang,2,Buddhism,p18602.jpg,N,5350,30,40,5150,40,,80
IN,India,IN30,"Arunachal Pradesh",17648,Monpa,1,twm,"Monpa, Tawang",2,Buddhism,p17648.jpg,N,47870,350,80,46640,420,10,240
IN,India,IN30,"Arunachal Pradesh",16724,"Monpa Dirang",1,tsj,Tshangla,2,Buddhism,p16724.jpg,N,8490,60,20,8310,70,10,30
IN,India,IN30,"Arunachal Pradesh",17207,"Monpa Kalaktang",2,kkf,"Monpa, Kalaktang",2,Buddhism,p17207.jpg,N,1640,660,,880,100,,
IN,India,IN30,"Arunachal Pradesh",17374,"Monpa Lish",1,lsh,Lish,2,Buddhism,p17374.jpg,N,2650,20,,2600,20,,
IN,India,IN30,"Arunachal Pradesh",19197,"Monpa Tawang",1,twm,"Monpa, Tawang",2,Buddhism,p19197.jpg,N,8450,50,10,8340,30,,20
IN,India,IN30,"Arunachal Pradesh",13867,Munda,2,unr,Mundari,5,Hinduism,p13867.jpg,N,20580,18210,,190,2130,,50
IN,India,IN30,"Arunachal Pradesh",17711,"Musahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17711.jpg,N,90,90,,,,,
IN,India,IN30,"Arunachal Pradesh",17738,Naga,3,nag,Nagamese,1,Christianity,p17738.jpg,N,6800,400,50,40,2830,,3470
IN,India,IN30,"Arunachal Pradesh",18214,"Naga Tangkhul",3,nmf,"Naga, Tangkhul (India)",1,Christianity,p18214.jpg,N,70,,,,60,,10
IN,India,IN30,"Arunachal Pradesh",17747,Nair,1,mal,Malayalam,5,Hinduism,p17747.jpg,N,50,50,,,,,
IN,India,IN30,"Arunachal Pradesh",17756,"Namassej (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17756.jpg,N,2810,2810,,,,,
IN,India,IN30,"Arunachal Pradesh",21212,"Namassej Chandel",1,ben,Bengali,5,Hinduism,p21212.jpg,N,200,200,,,,,
IN,India,IN30,"Arunachal Pradesh",13322,Newah,1,npi,Nepali,5,Hinduism,p13322.jpg,N,710,590,,120,10,,
IN,India,IN30,"Arunachal Pradesh",17782,Nishang,3,njz,Nyishi,1,Christianity,,N,3440,500,20,10,2220,,680
IN,India,IN30,"Arunachal Pradesh",17783,Nissi,3,njz,Nyishi,1,Christianity,p17783.jpg,N,37020,2410,210,130,23180,40,11100
IN,India,IN30,"Arunachal Pradesh",17791,Nocte,3,njb,"Naga, Nocte",1,Christianity,,N,44830,10530,130,150,28650,,5380
IN,India,IN30,"Arunachal Pradesh",21379,Nyishi,3,njz,Nyishi,1,Christianity,p21379.jpg,N,297070,17800,1470,520,186350,70,91020
IN,India,IN30,"Arunachal Pradesh",14210,Oraon,2,kru,Kurux,5,Hinduism,p14210.jpg,N,12570,11490,,130,880,,40
IN,India,IN30,"Arunachal Pradesh",17805,Padam,2,adi,Adi,9,Unknown,,N,2800,290,50,110,950,,1390
IN,India,IN30,"Arunachal Pradesh",17815,Pailibo,3,njz,Nyishi,1,Christianity,,N,1450,10,,,1030,,410
IN,India,IN30,"Arunachal Pradesh",17817,"Paite (Christian traditions)",3,pck,"Chin, Paite",1,Christianity,p17817.jpg,N,80,10,,,50,,10
IN,India,IN30,"Arunachal Pradesh",19764,"Paite Simte",3,smt,Simte,1,Christianity,,N,40,,,,40,,
IN,India,IN30,"Arunachal Pradesh",17821,Paliya,1,ben,Bengali,5,Hinduism,p17821.jpg,Y,120,120,,,,,
IN,India,IN30,"Arunachal Pradesh",17840,Pan,1,ory,Odia,5,Hinduism,p17840.jpg,N,690,690,,,,,
IN,India,IN30,"Arunachal Pradesh",17901,"Parja unspecified",1,ory,Odia,5,Hinduism,p17901.jpg,N,220,220,,,,,
IN,India,IN30,"Arunachal Pradesh",21537,"Pashtun, Pathan",1,urd,Urdu,6,Islam,p21537.jpg,Y,70,,70,,,,
IN,India,IN30,"Arunachal Pradesh",18792,Pasi,2,adi,Adi,9,Unknown,,N,1230,20,,,130,,1090
IN,India,IN30,"Arunachal Pradesh",17856,"Patni (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17856.jpg,Y,150,150,,,,,
IN,India,IN30,"Arunachal Pradesh",19042,Pochury,3,npo,"Naga, Pochuri",1,Christianity,p19042.jpg,N,40,,,,40,,
IN,India,IN30,"Arunachal Pradesh",17896,Pod,1,ben,Bengali,5,Hinduism,p17896.jpg,N,6510,6500,,,20,,
IN,India,IN30,"Arunachal Pradesh",17729,Poi,3,lus,Mizo,1,Christianity,,N,130,,,,130,,
IN,India,IN30,"Arunachal Pradesh",18186,Puroik,2,suv,Puroik,9,Unknown,p18186.jpg,N,5210,300,10,,2370,,2540
IN,India,IN30,"Arunachal Pradesh",17922,Rabha,2,asm,Assamese,5,Hinduism,p17922.jpg,N,4430,3790,,140,440,,50
IN,India,IN30,"Arunachal Pradesh",17925,Rai,2,npi,Nepali,5,Hinduism,p17925.jpg,N,1320,600,,,140,,550
IN,India,IN30,"Arunachal Pradesh",14513,"Rajbansi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p14513.jpg,N,9960,9250,,60,340,,300
IN,India,IN30,"Arunachal Pradesh",17928,"Rajput (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17928.jpg,Y,1500,1500,,,,,
IN,India,IN30,"Arunachal Pradesh",17667,"Rajput (Muslim traditions)",1,urd,Urdu,6,Islam,p17667.jpg,Y,210,,210,,,,
IN,India,IN30,"Arunachal Pradesh",18159,"Rajput (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18159.jpg,Y,530,,,,,530,
IN,India,IN30,"Arunachal Pradesh",17933,Raju,1,ben,Bengali,5,Hinduism,p17933.jpg,Y,390,350,,,30,,
IN,India,IN30,"Arunachal Pradesh",17935,Ralte,3,lus,Mizo,1,Christianity,,N,100,,,,90,,
IN,India,IN30,"Arunachal Pradesh",17963,Rengma,3,nre,"Naga, Southern Rengma",1,Christianity,p17963.jpg,N,20,,,,20,,
IN,India,IN30,"Arunachal Pradesh",13041,Rongkup,2,lep,Lepcha,2,Buddhism,p13041.jpg,N,210,,,210,,,
IN,India,IN30,"Arunachal Pradesh",17033,Rongmei,3,nkf,"Naga, Inpui",1,Christianity,p17033.jpg,N,50,,,,50,,
IN,India,IN30,"Arunachal Pradesh",18015,Sangtam,3,nsa,"Naga, Sangtam",1,Christianity,p18015.jpg,N,130,,,,130,,
IN,India,IN30,"Arunachal Pradesh",14743,"Santal (Sawntal)",2,sat,Santhali,5,Hinduism,p14743.jpg,N,8990,6360,,120,1050,,1460
IN,India,IN30,"Arunachal Pradesh",18023,"Saora unspecified",2,ory,Odia,5,Hinduism,p18023.jpg,N,2180,2060,,,150,,10
IN,India,IN30,"Arunachal Pradesh",18035,Sarki,1,npi,Nepali,5,Hinduism,p18035.jpg,N,170,170,,,10,,
IN,India,IN30,"Arunachal Pradesh",21560,Sartang,1,onp,Sartang,2,Buddhism,,N,4030,30,,3930,60,,20
IN,India,IN30,"Arunachal Pradesh",18045,Sayyid,1,urd,Urdu,6,Islam,p18045.jpg,Y,240,,240,,,,
IN,India,IN30,"Arunachal Pradesh",18071,Sema,3,nsm,"Naga, Sumi",1,Christianity,p18071.jpg,N,330,,,,330,,
IN,India,IN30,"Arunachal Pradesh",18084,"Shaikh unspecified",1,urd,Urdu,6,Islam,p18084.jpg,Y,11320,,11320,,,,
IN,India,IN30,"Arunachal Pradesh",18087,Sherdukpen,1,sdp,Sherdukpen,2,Buddhism,p18087.jpg,N,4080,30,,3980,30,,30
IN,India,IN30,"Arunachal Pradesh",14906,Sherpa,2,npi,Nepali,2,Buddhism,p14906.jpg,N,280,30,,250,,,
IN,India,IN30,"Arunachal Pradesh",18108,Simong,2,adi,Adi,9,Unknown,,N,3060,50,20,,1250,,1700
IN,India,IN30,"Arunachal Pradesh",18111,Singpho,2,sgp,Singpho,2,Buddhism,p18111.jpg,N,6660,100,10,6380,110,,20
IN,India,IN30,"Arunachal Pradesh",18150,"Sonar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18150.jpg,Y,150,150,,,,,
IN,India,IN30,"Arunachal Pradesh",18190,"Sunri (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18190.jpg,N,1470,1460,,,20,,
IN,India,IN30,"Arunachal Pradesh",21257,"Sunri Sadhubanik",1,ben,Bengali,5,Hinduism,p21257.jpg,N,120,120,,,,,
IN,India,IN30,"Arunachal Pradesh",18152,Sunuwar,1,npi,Nepali,5,Hinduism,p18152.jpg,N,930,910,,,10,,
IN,India,IN30,"Arunachal Pradesh",18194,"Sutradhar (Hindu traditions)",1,ben,Bengali,5,Hinduism,p18194.jpg,Y,370,370,,,,,
IN,India,IN30,"Arunachal Pradesh",18199,"Syrian Christian",3,mal,Malayalam,1,Christianity,p18199.jpg,N,160,,,,160,,
IN,India,IN30,"Arunachal Pradesh",18203,Tagin,2,tgj,Tagin,9,Unknown,,N,73140,10550,180,380,8670,10,53290
IN,India,IN30,"Arunachal Pradesh",18205,"Tai Man",2,phk,Phake,2,Buddhism,p18205.jpg,N,180,,,180,,,
IN,India,IN30,"Arunachal Pradesh",18212,Tamang,2,npi,Nepali,2,Buddhism,p18212.jpg,N,4410,950,,3140,330,,
IN,India,IN30,"Arunachal Pradesh",15252,Tangsa,3,nst,"Naga, Tangshang",1,Christianity,,N,18090,2240,160,520,11400,20,3800
IN,India,IN30,"Arunachal Pradesh",16899,"Tangsa Haisa",2,adi,Adi,1,Christianity,,N,1190,190,,,510,,490
IN,India,IN30,"Arunachal Pradesh",17135,"Tangsa Kemsing",3,nst,"Naga, Tangshang",1,Christianity,,N,1540,60,10,30,1440,,10
