ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
CB,Cambodia,19211,115527,"South Asian, general","South Asian, general",1800,2,N,hin,Hindi,5,5,Hinduism,9.000,2.000,21,A012,"South Asian Peoples",468,A012,"South Asia - other",59,2,"Asia, Southeast",ASI,Asia,Y,N,,N,11.491729,104.951697
CB,Cambodia,15088,109552,"Stieng, Bulo","Stieng, Bulo",7900,5,N,sti,"Stieng, Bulo",0,4,"Ethnic Religions",16.000,14.000,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,2,"Asia, Southeast",ASI,Asia,Y,N,,N,12.13934,106.54699
CB,Cambodia,15126,109615,Suoy,Suoy,1700,5,N,syo,Su’ung,0,4,"Ethnic Religions",14.000,12.000,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,11.93708,104.13416
CB,Cambodia,18986,115365,T'moan,T'moan,800,3,N,rka,Kraol,0,1,Christianity,51.000,0.400,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Asia, Southeast",ASI,Asia,Y,Y,,N,12.8107,106.53864
CB,Cambodia,15239,109796,Tampuan,Tampuan,39000,1,Y,tpu,Tampuan,4,4,"Ethnic Religions",1.800,1.700,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,13.56597,107.24886
CB,Cambodia,11277,101940,Thai,Thai,3400,1,Y,tha,Thai,5,2,Buddhism,0.600,0.153,20,A011,"Southeast Asian Peoples",303,C0215,Thai,29,2,"Asia, Southeast",ASI,Asia,Y,N,1,N,13.093580867663,103.19766098187
CB,Cambodia,12700,105018,Vietnamese,Vietnamese,835000,1,Y,vie,Vietnamese,5,2,Buddhism,3.000,0.170,20,A011,"Southeast Asian Peoples",316,C0228,Vietnamese,36,2,"Asia, Southeast",ASI,Asia,Y,N,17,N,11.59898,104.93201
CD,Chad,10136,100027,"Abu Sharib","Abu Sharib",96000,1,Y,mgb,Mararit,0,6,Islam,0.010,0.009,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,1,8,"Africa, West and Central",AFR,Africa,Y,Y,2,Y,14.038134644298,21.758036152746
CD,Chad,15655,110311,"Arab, Turku","Arab, Turku",44000,1,Y,pga,"Arabic, Juba",3,6,Islam,0.000,0.000,10,A001,"Arab World",117,C0019,"Arab, Sudan",3,8,"Africa, West and Central",AFR,Africa,Y,N,1,Y,11.346184849151,22.647441211842
CD,Chad,10537,100688,Babalia,Babalia,14000,1,Y,shu,"Arabic, Chadian",5,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",262,C0173,"Sub-Saharan African, other",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,12.79758,16.71693
CD,Chad,11527,102502,"Baggara, Dekakire","Baggara, Dekakire",20000,1,Y,shu,"Arabic, Chadian",5,6,Islam,0.010,0.010,10,A001,"Arab World",116,C0018,"Arab, Shuwa",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,11.254918102788,16.145219003654
CD,Chad,12083,103754,"Baggara, Hemat","Baggara, Hemat",33000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,0.016,0.016,10,A001,"Arab World",116,C0018,"Arab, Shuwa",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,13.837694547066,20.83600880876
CD,Chad,14926,108972,"Baggara, Shuwa Arab","Baggara, Shuwa Arab",3490000,1,Y,shu,"Arabic, Chadian",5,6,Islam,0.500,0.400,10,A001,"Arab World",116,C0018,"Arab, Shuwa",8,8,"Africa, West and Central",AFR,Africa,Y,Y,70,N,12.12585153492,15.086508556425
CD,Chad,21008,114531,Bakha,Bakha,3300,1,Y,kth,Karanga,1,6,Islam,3.000,1.000,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,12.651219,20.333698
CD,Chad,10634,100945,"Banana, Mussei","Banana, Mussei",428000,4,N,mse,Musey,5,1,Christianity,60.000,5.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.66171,15.43991
CD,Chad,10685,101055,Barein,Barein,14000,1,Y,bva,Barein,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,10.92917,18.06469
CD,Chad,10692,101074,Barma,Barma,158000,1,Y,bmi,Bagirmi,3,6,Islam,0.009,0.008,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,3,Y,11.1608,16.22059
CD,Chad,10756,101191,"Bediondo Mbai","Bediondo Mbai",222000,5,N,bjv,Bedjond,4,1,Christianity,77.000,23.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.71645,17.20926
CD,Chad,14978,109385,"Bedouin, Soliman ","Bedouin, Soliman",44000,1,Y,aao,"Arabic, Algerian Saharan",3,6,Islam,0.029,0.020,10,A001,"Arab World",117,C0019,"Arab, Sudan",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,14.121140668007,15.313413847071
CD,Chad,10810,101286,Bernde,Bernde,11000,1,Y,bdo,Morom,2,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",180,C0084,"Guera-Naba of Chad",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,12.13862,17.65083
CD,Chad,10813,101291,Besme,"Besme, Huner",4300,4,N,bes,Besme,1,4,"Ethnic Religions",40.000,8.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.59253,16.09542
CD,Chad,10833,101416,Bideyat,"Bideyat, Beri",11000,1,Y,zag,Zaghawa,2,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",159,C0063,Kanuri-Saharan,2,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,14.804552400773,21.180243407307
CD,Chad,10834,101417,Bidio,Bidio,68000,1,Y,bid,Bidiyo,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,11.92148,18.8011
CD,Chad,10845,101440,Bilala,Bilala,281000,1,Y,mne,Naba,2,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",180,C0084,"Guera-Naba of Chad",1,8,"Africa, West and Central",AFR,Africa,Y,Y,6,Y,12.854832413085,17.557276034362
CD,Chad,10807,101282,Birgid,Birgid,30000,1,Y,btf,Birgit,1,6,Islam,0.101,0.080,22,A013,"Sub-Saharan Peoples",249,C0157,Nubian,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,12.07758,19.7298
CD,Chad,10908,101553,Bokoruge,Bokoruge,112000,1,Y,dau,"Daju, Dar Sila",0,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,2,8,"Africa, West and Central",AFR,Africa,Y,Y,2,Y,12.24305,21.78845
CD,Chad,10915,101565,Bolgo,Bolgo,6300,5,N,bvo,Bolgo,2,6,Islam,30.000,18.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.89718,18.7533
CD,Chad,10929,101586,"Bon Gula","Bon Gula",3800,1,Y,glc,"Bon Gula",2,4,"Ethnic Religions",0.415,0.415,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,10.6627,19.55293
CD,Chad,10945,101611,Boor,Boor,300,1,Y,bvf,Boor,1,6,Islam,1.000,0.700,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,10.103549,17.588316
CD,Chad,10976,101683,Bua,Bua,27000,1,Y,bub,Bua,2,4,"Ethnic Religions",0.101,0.080,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,10.00271,18.05281
CD,Chad,10981,101697,Buduma,"Buduma, Kuri Islander",152000,1,Y,bdm,Buduma,3,6,Islam,0.040,0.030,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",3,8,"Africa, West and Central",AFR,Africa,Y,Y,3,Y,13.629495,14.436814
CD,Chad,11001,101725,Bulgeda,Bulgeda,65000,1,Y,dzg,Dazaga,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",159,C0063,Kanuri-Saharan,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,14.123950755323,15.321200572149
CD,Chad,19206,115066,"Chinese, general","Chinese, general",19000,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",15.000,8.000,11,A002,"East Asian Peoples",161,C0065,Chinese,64,8,"Africa, West and Central",AFR,Africa,Y,N,,N,12.109,15.13216
CD,Chad,11468,102368,Dagba,Dagba,20000,5,N,dgk,Dagba,4,4,"Ethnic Religions",30.000,15.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.314,18.866
CD,Chad,17512,112929,"Dai, Dari","Dai, Dari",176000,5,N,dai,Day,4,1,Christianity,58.000,34.000,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.57082,17.49709
CD,Chad,14618,108480,"Daju, Dar Daju","Daju, Dar Daju",75000,1,Y,djc,"Daju, Dar Daju",3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,2,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,12.51977,18.8075
CD,Chad,11490,102429,Dangaleat,Dangaleat,132000,1,Y,daa,Dangaleat,4,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,3,Y,12.13435,18.36665
CD,Chad,11518,102484,Daza,Daza,565000,1,Y,dzg,Dazaga,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",159,C0063,Kanuri-Saharan,2,8,"Africa, West and Central",AFR,Africa,Y,Y,11,Y,13.647565453183,16.479123481064
CD,Chad,19007,114916,Deaf,Deaf,188000,2,N,cds,"Chadian Sign Language",1,6,Islam,38.460,,26,A017,Deaf,328,C0252,Deaf,216,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,12.11145,15.24809
CD,Chad,18816,114566,Disa,Disa,6500,1,Y,dsi,Disa,1,6,Islam,0.030,0.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,10.36087,19.17471
CD,Chad,19208,101861,"English-Speaking, general","English-speaking, general",900,5,N,eng,English,5,1,Christianity,90.000,50.000,12,A003,"Eurasian Peoples",325,C0239,"Caucasian Peoples, general",8,8,"Africa, West and Central",AFR,Africa,Y,N,,N,12.116881,15.071957
CD,Chad,11189,102999,Fanya,Fanya,3400,1,Y,fni,Fania,1,6,Islam,0.110,0.100,22,A013,"Sub-Saharan Peoples",180,C0084,"Guera-Naba of Chad",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,10.25996,18.76956
CD,Chad,11219,103038,Fongoro,Fongoro,4700,1,Y,fvr,Fur,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,2,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,11.424240286202,22.567426230826
CD,Chad,11234,103059,French,French,20000,3,N,fra,French,5,1,Christianity,76.000,0.300,12,A003,"Eurasian Peoples",172,C0076,French,113,8,"Africa, West and Central",AFR,Africa,Y,N,,N,11.73762,15.33831
CD,Chad,11774,103079,"Fulani, Adamawa","Fulani, Adamawa",320000,1,Y,fub,"Fulfulde, Adamawa",5,6,Islam,0.070,0.070,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",7,8,"Africa, West and Central",AFR,Africa,Y,Y,6,Y,9.91001,14.46236
CD,Chad,10559,100752,"Fulani, Bagirmi","Fulani, Bagirmi",47000,1,Y,fui,"Fulfulde, Bagirmi",3,6,Islam,0.200,0.150,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",2,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,11.16812,17.02445
CD,Chad,10949,101622,"Fulani, Nigerian","Fulani, Nigerian",101000,1,Y,fuv,"Fulfulde, Nigerian",4,6,Islam,0.019,0.010,22,A013,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",3,8,"Africa, West and Central",AFR,Africa,Y,N,2,Y,9.96116,17.60194
CD,Chad,11779,103084,Fur,Fur,34000,1,Y,fvr,Fur,3,6,Islam,0.040,0.040,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,3,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,11.419374250389,22.566251727587
CD,Chad,12391,104349,"Gablai, Kabalai","Gablai, Kabalai",63000,5,N,kvf,Kabalai,1,1,Christianity,63.000,20.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.42664,16.30086
CD,Chad,11790,103106,Gabri,Gabri,94000,5,N,gab,Gabri,4,4,"Ethnic Religions",49.000,33.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.34049,16.6183
CD,Chad,11792,103111,Gadang,Gadang,7800,1,Y,gdk,Gadang,0,6,Islam,0.030,0.030,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,10.424990000388,16.99700000045
CD,Chad,11886,103359,Gidar,Gidar,41000,5,N,gid,Gidar,5,4,"Ethnic Religions",32.000,21.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",2,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.85325,14.18438
CD,Chad,11926,103442,Gor,Gor,180000,4,N,gqr,Gor,4,1,Christianity,81.000,10.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,8.0422,17.12181
CD,Chad,11929,103447,Gori,Gori,2000,4,N,gdm,Laal,0,6,Islam,10.000,7.000,22,A013,"Sub-Saharan Peoples",262,C0173,"Sub-Saharan African, other",1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.009999,17.576287
CD,Chad,11934,103462,Goulai,Goulai,576000,4,N,gvl,Gulay,4,1,Christianity,55.000,3.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,9.19319,17.29218
CD,Chad,11984,103549,"Gula Iro","Gula Iro, Goula",13000,2,N,glj,"Gula Iro",2,1,Christianity,41.000,0.950,22,A013,"Sub-Saharan Peoples",102,C0003,Adamawa-Ubangi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.29116,19.49203
CD,Chad,11983,103548,Gula,"Gula, Sara Gula",28000,4,N,glu,"Gula (Chad)",1,6,Islam,20.000,10.000,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,,N,10.03793,19.1197
CD,Chad,12070,103733,Hausa,Hausa,353000,1,Y,hau,Hausa,5,6,Islam,0.009,0.008,22,A013,"Sub-Saharan Peoples",186,C0090,Hausa,16,8,"Africa, West and Central",AFR,Africa,Y,N,7,Y,11.74759,16.97186
CD,Chad,12335,104222,Jaya,Jaya,7800,1,Y,jyy,Jaya,2,6,Islam,0.274,0.274,22,A013,"Sub-Saharan Peoples",278,C0189,Sara-Bagirmi,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,12.31373,17.92582
CD,Chad,12338,104226,Jegu,Jegu,5300,1,Y,jeu,"Jonkor Bourmataguil",1,6,Islam,0.050,0.050,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,11.50738,19.09517
CD,Chad,12367,104298,"Jongor, Dionkor","Jongor, Dionkor",55000,1,Y,mmy,Migaama,4,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,12.2538,18.95865
