ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
AG,Algeria,14570,108397,"Romani, Balkan","Romani, Balkan",4800,1,Y,arq,"Arabic, Algerian",4,6,Islam,0.090,0.090,12,A003,"Eurasian Peoples",354,C0279,Romani,16,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,36.621119157123,3.0968202609463
AG,Algeria,14639,108512,Sahrawi,Sahrawi,176000,1,Y,mey,Hassaniyya,4,6,Islam,0.005,0.005,10,A001,"Arab World",112,C0014,"Arab, Hassaniya",5,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,Y,27.674053673638,-8.146384189179
AG,Algeria,15077,109534,Spaniard,Spaniard,700,3,N,spa,Spanish,5,1,Christianity,69.000,0.200,12,A003,"Eurasian Peoples",291,C0202,Spanish,50,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,36.695453,2.989062
AG,Algeria,15199,109730,Tajakant,Tajakant,52000,1,Y,mey,Hassaniyya,4,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,35.42078,3.23033
AG,Algeria,15226,109776,"Tuareg, Algerian","Tuareg, Algerian",78000,1,Y,aao,"Arabic, Algerian Saharan",3,6,Islam,0.009,0.009,10,A001,"Arab World",307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,28.14156,1.84671
AG,Algeria,15608,110233,"Tuareg, Tahaggart","Tuareg, Tahaggart",75000,1,Y,thv,"Tamahaq, Tahaggart",3,6,Islam,0.000,0.000,10,A001,"Arab World",307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,22.48174,6.3768
AG,Algeria,18274,113818,Turk,Turk,3700,1,Y,tur,Turkish,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,68,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,35.692,-0.622n
EG,Egypt,10125,100011,Abaza,"Abaza, Arabized",16000,1,Y,arz,"Arabic, Egyptian",5,6,Islam,0.100,0.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,30.492752,31.567505
EG,Egypt,10161,100079,Adyghe,Adyghe,15000,1,Y,ady,Adyghe,4,6,Islam,0.100,0.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,11,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,30.015129,31.253906
EG,Egypt,11880,103338,Albanian,Albanian,33000,2,N,aln,"Albanian, Gheg",4,6,Islam,20.000,1.000,12,A003,"Eurasian Peoples",106,C0008,Albanian,21,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.061897375364,31.252538373947
EG,Egypt,10379,100226,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",2059000,1,Y,arq,"Arabic, Algerian",4,6,Islam,0.019,0.012,10,A001,"Arab World",115,C0017,"Arab, Maghreb",19,6,"Africa, North and Middle East",AFR,Africa,Y,N,41,Y,30.444790000258,31.125889999624
EG,Egypt,10294,100293,"Amhara, Ethiopian","Amhara, Ethiopian",7900,3,N,amh,Amharic,5,1,Christianity,60.000,1.100,13,A004,"Horn of Africa Peoples",164,C0068,Ethio-Semitic,23,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,31.227698405657,29.974422025056
EG,Egypt,10375,100425,Arab,Arab,201000,2,N,apc,"Arabic, Levantine",3,6,Islam,6.000,1.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",31,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.29306,31.00298
EG,Egypt,10376,100427,"Arab, Arabic Gulf Spoken","Arab, Arabic Gulf Spoken",1896000,1,Y,afb,"Arabic, Gulf",3,6,Islam,1.100,0.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",12,6,"Africa, North and Middle East",AFR,Africa,Y,N,38,N,28.685728,34.071309
EG,Egypt,11722,102879,"Arab, Egyptian","Arab, Egyptian",72865000,4,N,arz,"Arabic, Egyptian",5,6,Islam,15.000,5.113,10,A001,"Arab World",163,C0067,Egyptian,35,6,"Africa, North and Middle East",AFR,Africa,Y,Y,,N,30.052914669776,31.239338699621
EG,Egypt,13017,105688,"Arab, Lebanese","Arab, Lebanese",175000,2,N,apc,"Arabic, Levantine",3,6,Islam,31.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",42,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,31.130699477699,33.805062592265
EG,Egypt,13169,105948,"Arab, Libyan","Arab, Libyan",482000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,2.500,0.300,10,A001,"Arab World",114,C0016,"Arab, Libyan",12,6,"Africa, North and Middle East",AFR,Africa,Y,N,10,N,31.000760000174,27.38360000024
EG,Egypt,13819,106804,"Arab, Moroccan","Arab, Moroccan",2012000,1,Y,ary,"Arabic, Moroccan",4,6,Islam,0.040,0.012,10,A001,"Arab World",115,C0017,"Arab, Maghreb",22,6,"Africa, North and Middle East",AFR,Africa,Y,N,40,Y,30.069883,31.270056
EG,Egypt,14276,107785,"Arab, Palestinian","Arab, Palestinian",85000,1,Y,apc,"Arabic, Levantine",3,6,Islam,1.600,0.100,10,A001,"Arab World",113,C0015,"Arab, Levant",26,6,"Africa, North and Middle East",AFR,Africa,Y,N,2,N,30.157436227,31.434809755666
EG,Egypt,14643,108521,"Arab, Saidi","Arab, Saidi",27335000,4,N,aec,"Arabic, Sa'idi",3,6,Islam,14.000,5.113,10,A001,"Arab World",163,C0067,Egyptian,2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,,N,26.46749,30.97058
EG,Egypt,15104,109571,"Arab, Sudanese","Arab, Sudanese",1966000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,1.400,0.255,10,A001,"Arab World",117,C0019,"Arab, Sudan",19,6,"Africa, North and Middle East",AFR,Africa,Y,N,39,N,24.090173,32.901955
EG,Egypt,15198,109729,"Arab, Yemeni","Arab, Yemeni",200000,1,Y,acq,"Arabic, Ta'izzi-Adeni",3,6,Islam,0.080,0.000,10,A001,"Arab World",118,C0020,"Arab, Yemeni",16,6,"Africa, North and Middle East",AFR,Africa,Y,N,4,Y,23.978962404691,35.459795471784
EG,Egypt,10429,100516,Armenian,Armenian,15000,4,N,hyw,"Armenian, Western",5,1,Christianity,94.000,8.000,12,A003,"Eurasian Peoples",119,C0021,Armenian,55,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.04493,30.96628
EG,Egypt,19173,115247,"Baharia, Wahati","Baharia, Wahati",33000,1,Y,avl,"Arabic, Eastern Egyptian Bedawi",3,6,Islam,0.000,0.000,10,A001,"Arab World",114,C0016,"Arab, Libyan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.67415,33.61126
EG,Egypt,13046,105735,"Bedouin, Levantine","Bedouin, Eastern Bedawi",1304000,1,Y,avl,"Arabic, Eastern Egyptian Bedawi",3,6,Islam,0.000,0.000,10,A001,"Arab World",136,C0040,"Bedouin, Arabian",5,6,"Africa, North and Middle East",AFR,Africa,Y,Y,26,Y,31.1262058766,33.810353659094
EG,Egypt,10766,101211,"Beja, Bedawi","Beja, Bedawi",90000,1,Y,bej,Bedawiyet,3,6,Islam,0.000,0.000,13,A004,"Horn of Africa Peoples",138,C0042,Beja,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,24.461194608644,32.945682147013
EG,Egypt,14958,109343,"Berber, Siwa","Berber, Siwa",26000,1,Y,siz,Siwi,0,6,Islam,0.130,0.130,10,A001,"Arab World",141,C0045,Berber-Saharan,2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,N,29.20171,25.51984
EG,Egypt,11140,102927,British,British,21000,4,N,eng,English,5,1,Christianity,60.000,8.000,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,126,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.082439,31.244057
EG,Egypt,11317,102059,Chechen,Chechen,6700,1,Y,che,Chechen,5,6,Islam,0.000,0.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,16,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,30.049855,31.250627
EG,Egypt,19206,115066,"Chinese, general","Chinese, general",7900,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",15.000,8.000,11,A002,"East Asian Peoples",161,C0065,Chinese,64,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.05638,31.254829
EG,Egypt,19007,114916,Deaf,Deaf,859000,2,N,esl,"Egyptian Sign Language",3,6,Islam,12.830,,26,A017,Deaf,328,C0252,Deaf,216,6,"Africa, North and Middle East",AFR,Africa,Y,Y,,N,29.567,29.654
EG,Egypt,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",3400,5,N,tgl,Tagalog,5,1,Christianity,92.000,12.000,17,A008,"Malay Peoples",166,C0070,"Filipino, Central",56,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.035828,31.283509
EG,Egypt,11234,103059,French,French,104000,3,N,fra,French,5,1,Christianity,61.000,1.000,12,A003,"Eurasian Peoples",172,C0076,French,113,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.119463,31.250597
EG,Egypt,11779,103084,Fur,Fur,4500,1,Y,fvr,Fur,3,6,Islam,0.040,0.000,22,A013,"Sub-Saharan Peoples",264,C0175,Ouaddai-Fur,3,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,30.073348,31.310145
EG,Egypt,11871,103305,German,German,33000,3,N,deu,"German, Standard",5,1,Christianity,64.000,2.000,12,A003,"Eurasian Peoples",175,C0079,Germanic,78,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.091607,31.337827
EG,Egypt,11942,103480,Greek,Greek,66000,3,N,ell,Greek,5,1,Christianity,91.000,0.400,12,A003,"Eurasian Peoples",178,C0082,Greek,71,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,31.16549,29.98376
EG,Egypt,12273,104096,Italian,Italian,3900,3,N,ita,Italian,5,1,Christianity,83.000,1.100,12,A003,"Eurasian Peoples",193,C0098,Italian,60,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,29.999467,31.19383
EG,Egypt,19228,115638,"Jewish, Egyptian-speaking","Jewish, Egyptian-speaking",,1,Y,arz,"Arabic, Egyptian",5,4,"Ethnic Religions",0.000,0.000,15,A006,Jewish,197,C0102,Jewish,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,,Y,30.100033330874,31.333399995713
EG,Egypt,18362,113926,"Kharga, Selima","Kharga, Selima",38000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,31.00076,27.3836
EG,Egypt,14054,107494,"Nubian, Arabized","Nubian, Arabized",607000,1,Y,arz,"Arabic, Egyptian",5,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",249,C0157,Nubian,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,12,Y,24.41842240517,32.935780847808
EG,Egypt,18895,107367,"Nubian, Fedicca-Mohas","Nubian, Fedicca-Mohas",502000,1,Y,fia,Nobiin,3,6,Islam,0.050,0.000,22,A013,"Sub-Saharan Peoples",249,C0157,Nubian,2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,10,Y,24.480065355445,32.955210067124
EG,Egypt,20525,116898,"Nubian, Kunuz","Nubian, Kunuz",61000,1,Y,xnz,Mattokki,3,6,Islam,0.050,0.000,22,A013,"Sub-Saharan Peoples",249,C0157,Nubian,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,24.477811736875,32.955566862783
EG,Egypt,15624,110261,"Oromo, Tulema / Selale","Oromo, Tulema / Selale",3300,2,N,gaz,"Oromo, West Central",5,6,Islam,25.000,0.900,13,A004,"Horn of Africa Peoples",256,C0164,Oromo,4,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.058257998008,31.244423231747
EG,Egypt,11597,102682,"Romani, Domari","Romani, Domari",51000,1,Y,rmt,Domari,3,6,Islam,1.000,0.639,14,A005,Persian-Median,353,C0278,Domari,15,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,N,31.209933000108,29.962397000221
EG,Egypt,12040,103659,"Romani, Halebi","Romani, Halebi",1016000,1,Y,arz,"Arabic, Egyptian",5,6,Islam,0.050,0.002,14,A005,Persian-Median,353,C0278,Domari,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,20,Y,31.197321000364,30.057899000339
EG,Egypt,14598,108452,Russian,Russian,2200,3,N,rus,Russian,5,1,Christianity,66.000,1.200,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",70,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,30.085017,31.27129
EG,Egypt,19211,115527,"South Asian, general","South Asian, general",5500,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",468,A012,"South Asia - other",59,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,30.146264,31.339743
EG,Egypt,15482,110051,"Tigre, Eritrean","Tigre, Eritrean",20000,1,Y,tig,Tigre,5,6,Islam,0.090,0.070,13,A004,"Horn of Africa Peoples",164,C0068,Ethio-Semitic,8,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,30.0444,31.2357
EG,Egypt,15226,109776,"Tuareg, Algerian","Tuareg, Algerian",35000,1,Y,aao,"Arabic, Algerian Saharan",3,6,Islam,0.000,0.000,10,A001,"Arab World",307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,28.35511040662,28.864205957239
EG,Egypt,18274,113818,Turk,Turk,50000,1,Y,tur,Turkish,5,6,Islam,0.200,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,68,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,N,30.127373983722,31.285918373634
LY,Libya,10379,100226,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",299000,1,Y,arq,"Arabic, Algerian",4,6,Islam,0.100,0.030,10,A001,"Arab World",115,C0017,"Arab, Maghreb",19,6,"Africa, North and Middle East",AFR,Africa,Y,N,6,Y,32.85696,13.204459
LY,Libya,11454,102342,"Arab, Cyrenaican","Arab, Cyrenaican",1477000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.100,0.029,10,A001,"Arab World",114,C0016,"Arab, Libyan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,30,Y,32.497681626806,20.828170217082
LY,Libya,11722,102879,"Arab, Egyptian","Arab, Egyptian",655000,2,N,arz,"Arabic, Egyptian",5,6,Islam,8.000,0.500,10,A001,"Arab World",163,C0067,Egyptian,35,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,32.14479,13.33593
LY,Libya,13169,105948,"Arab, Libyan","Arab, Libyan",1612000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.100,0.044,10,A001,"Arab World",114,C0016,"Arab, Libyan",12,6,"Africa, North and Middle East",AFR,Africa,Y,Y,32,Y,32.867838221057,13.192788682552
LY,Libya,13819,106804,"Arab, Moroccan","Arab, Moroccan",303000,1,Y,ary,"Arabic, Moroccan",4,6,Islam,0.090,0.010,10,A001,"Arab World",115,C0017,"Arab, Maghreb",22,6,"Africa, North and Middle East",AFR,Africa,Y,N,6,Y,32.84745,13.271899
LY,Libya,14276,107785,"Arab, Palestinian","Arab, Palestinian",72000,1,Y,apc,"Arabic, Levantine",3,6,Islam,1.600,0.100,10,A001,"Arab World",113,C0015,"Arab, Levant",26,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,N,32.105198799785,20.109748601017
LY,Libya,15104,109571,"Arab, Sudanese","Arab, Sudanese",305000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,0.200,0.050,10,A001,"Arab World",117,C0019,"Arab, Sudan",19,6,"Africa, North and Middle East",AFR,Africa,Y,N,6,N,24.257956000169,23.299497999633
LY,Libya,15641,110285,"Arab, Tunisian","Arab, Tunisian",211000,1,Y,aeb,"Arabic, Tunisian",4,6,Islam,0.200,0.000,10,A001,"Arab World",115,C0017,"Arab, Maghreb",12,6,"Africa, North and Middle East",AFR,Africa,Y,N,4,N,32.825318000425,12.035779000101
LY,Libya,15198,109729,"Arab, Yemeni","Arab, Yemeni",130000,1,Y,acq,"Arabic, Ta'izzi-Adeni",3,6,Islam,0.000,0.000,10,A001,"Arab World",118,C0020,"Arab, Yemeni",16,6,"Africa, North and Middle East",AFR,Africa,Y,N,3,Y,32.846368,13.208561
LY,Libya,10510,100652,Awjilah,Awjilah,2700,1,Y,auj,Awjilah,0,6,Islam,0.000,0.000,10,A001,"Arab World",141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.20451,21.1938
LY,Libya,11198,103013,"Bedouin, Fezzan","Bedouin, Fezzan",220000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,Y,26.592991990688,12.774993716187
LY,Libya,11261,105346,"Bedouin, Kufra","Bedouin, Kufra",29000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,25.714499832301,21.06428028111
LY,Libya,14563,108385,"Bedouin, Riyah ","Bedouin, Riyah ",36000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,30.762924199192,20.22607437793
LY,Libya,14752,108686,"Bedouin, Sanusi ","Bedouin, Sanusi ",640000,1,Y,ayl,"Arabic, Libyan",0,6,Islam,0.000,0.000,10,A001,"Arab World",137,C0041,"Bedouin, Saharan",1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,13,Y,29.029774816954,21.546418852148
