ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN05,Chandigarh,16332,"Badhai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16332.jpg,Y,520,520,,,,,
IN,India,IN05,Chandigarh,16273,"Badhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,60,60,,,,,
IN,India,IN05,Chandigarh,16281,"Bagdi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p16281.jpg,Y,430,430,,,,,
IN,India,IN05,Chandigarh,10564,Baha'i,1,hin,Hindi,8,"Other / Small",p10564.jpg,Y,470,,,,,,470
IN,India,IN05,Chandigarh,16288,"Bahelia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16288.jpg,Y,250,250,,,,,
IN,India,IN05,Chandigarh,16297,"Bairagi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p16297.jpg,Y,500,500,,,,,
IN,India,IN05,Chandigarh,16312,"Balija (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16312.jpg,Y,70,70,,,,,
IN,India,IN05,Chandigarh,16487,"Bangali (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16487.jpg,Y,700,700,,,,,
IN,India,IN05,Chandigarh,19688,"Bania Agarwal",1,hin,Hindi,5,Hinduism,p19688.jpg,Y,13500,13100,,,,190,140
IN,India,IN05,Chandigarh,19689,"Bania Agrahari",1,hin,Hindi,5,Hinduism,p19689.jpg,Y,240,240,,,,,
IN,India,IN05,Chandigarh,21671,"Bania Bhatia",1,guj,Gujarati,5,Hinduism,,Y,20,20,,,,,
IN,India,IN05,Chandigarh,19697,"Bania Gahoi",1,hin,Hindi,5,Hinduism,p19697.jpg,Y,390,390,,,,,
IN,India,IN05,Chandigarh,19700,"Bania Jaiswal",1,hin,Hindi,8,"Other / Small",p19700.jpg,Y,250,140,,,,,110
IN,India,IN05,Chandigarh,19702,"Bania Kasarwani",1,hin,Hindi,5,Hinduism,p19702.jpg,Y,470,470,,,,,
IN,India,IN05,Chandigarh,19703,"Bania Kasaundhan",1,hin,Hindi,5,Hinduism,p19703.jpg,Y,580,580,,,,,
IN,India,IN05,Chandigarh,19711,"Bania Mahajan",1,hin,Hindi,5,Hinduism,,Y,240,240,,,,,
IN,India,IN05,Chandigarh,22396,"Bania Mahawar",1,hin,Hindi,5,Hinduism,,Y,300,300,,,,,
IN,India,IN05,Chandigarh,19712,"Bania Mahesri",1,hin,Hindi,5,Hinduism,p19712.jpg,Y,420,420,,,,,
IN,India,IN05,Chandigarh,19713,"Bania Mahur",1,hin,Hindi,5,Hinduism,p19713.jpg,Y,2850,2850,,,,,
IN,India,IN05,Chandigarh,19718,"Bania Oswal",1,hin,Hindi,8,"Other / Small",p19718.jpg,Y,720,470,,,,,250
IN,India,IN05,Chandigarh,19719,"Bania Porwal",1,hin,Hindi,5,Hinduism,p19719.jpg,Y,880,820,,,,,60
IN,India,IN05,Chandigarh,16318,"Bania unspecified",1,hin,Hindi,5,Hinduism,p16318.jpg,Y,38400,37400,,,,270,750
IN,India,IN05,Chandigarh,16315,"Banjara (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p16315.jpg,N,390,370,,,,20,
IN,India,IN05,Chandigarh,21622,"Banjara Bhanjra",1,hin,Hindi,5,Hinduism,,Y,390,370,,,,20,
IN,India,IN05,Chandigarh,16327,"Barad (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,290,270,,,,20,
IN,India,IN05,Chandigarh,16523,"Baria (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16523.jpg,Y,50,50,,,,,
IN,India,IN05,Chandigarh,17485,"Barwala (Muslim traditions)",1,urd,Urdu,6,Islam,p17485.jpg,Y,20,,20,,,,
IN,India,IN05,Chandigarh,16342,"Batwal (Hindu traditions)",1,dgo,Dogri,5,Hinduism,p16342.jpg,Y,150,140,,,,10,
IN,India,IN05,Chandigarh,10736,Bauri,1,ben,Bengali,5,Hinduism,p10736.jpg,N,310,310,,,,,
IN,India,IN05,Chandigarh,16346,"Bawaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16346.jpg,Y,490,490,,,,,
IN,India,IN05,Chandigarh,16348,"Bawaria (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p16348.jpg,Y,10,,,,,10,
IN,India,IN05,Chandigarh,16351,"Bazigar (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p16351.jpg,Y,2010,2010,,,,,
IN,India,IN05,Chandigarh,18054,"Bazigar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18054.jpg,Y,60,,,,,60,
IN,India,IN05,Chandigarh,19192,"Bedar Punjab",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,500,500,,,,,
IN,India,IN05,Chandigarh,13761,"Bengali Muslim Moghal",1,urd,Urdu,6,Islam,p13761.jpg,Y,280,,280,,,,
IN,India,IN05,Chandigarh,16396,"Bhabra (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,140,140,,,,,
IN,India,IN05,Chandigarh,17002,"Bhabra (Jain traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p17002.jpg,Y,420,,,,,,420
IN,India,IN05,Chandigarh,18055,"Bhabra (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,90,,,,,90,
IN,India,IN05,Chandigarh,16422,"Bhand (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,50,50,,,,,
IN,India,IN05,Chandigarh,16412,"Bharbhunja (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16412.jpg,Y,280,280,,,,,
IN,India,IN05,Chandigarh,16406,"Bhat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16406.jpg,Y,1870,1870,,,,,
IN,India,IN05,Chandigarh,16442,"Bhathiara (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,20,,20,,,,
IN,India,IN05,Chandigarh,16441,"Bhatia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16441.jpg,Y,900,900,,,,,
IN,India,IN05,Chandigarh,16414,"Bhil unspecified",1,guj,Gujarati,5,Hinduism,p16414.jpg,N,40,40,,,,,
IN,India,IN05,Chandigarh,16431,Bhojki,1,xnr,Kangri,5,Hinduism,,Y,50,50,,,,,
IN,India,IN05,Chandigarh,16449,Bhotia,1,npi,Nepali,2,Buddhism,p16449.jpg,N,60,,,60,,,
IN,India,IN05,Chandigarh,16464,"Bishnoi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16464.jpg,Y,90,90,,,,,
IN,India,IN05,Chandigarh,16492,"Bodo (Hindu traditions)",2,brx,"Boro (India)",5,Hinduism,p16492.jpg,N,10,10,,,,,
IN,India,IN05,Chandigarh,16518,Boya,1,tel,Telugu,5,Hinduism,p16518.jpg,Y,190,190,,,,,
IN,India,IN05,Chandigarh,18058,"Brahmin (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18058.jpg,Y,500,,,,,500,
IN,India,IN05,Chandigarh,20345,"Brahmin Acharaj",1,hin,Hindi,5,Hinduism,p20345.jpg,Y,280,280,,,,,
IN,India,IN05,Chandigarh,21687,"Brahmin Bais",1,hin,Hindi,5,Hinduism,,Y,130,130,,,,,
IN,India,IN05,Chandigarh,19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,550,550,,,,,
IN,India,IN05,Chandigarh,19937,"Brahmin Dakaut",1,hin,Hindi,5,Hinduism,p19937.jpg,Y,210,210,,,,,
IN,India,IN05,Chandigarh,16682,"Brahmin Dhiman",1,hin,Hindi,5,Hinduism,p16682.jpg,Y,390,390,,,,,
IN,India,IN05,Chandigarh,19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,1900,1900,,,,,
IN,India,IN05,Chandigarh,19947,"Brahmin Haryana",1,hin,Hindi,5,Hinduism,p19947.jpg,Y,190,190,,,,,
IN,India,IN05,Chandigarh,19949,"Brahmin Joshi",1,hin,Hindi,5,Hinduism,p19949.jpg,Y,340,340,,,,,
IN,India,IN05,Chandigarh,19951,"Brahmin Kanaujia",1,hin,Hindi,5,Hinduism,p19951.jpg,Y,3560,3560,,,,,
IN,India,IN05,Chandigarh,19955,"Brahmin Kashmiri Pandit",1,kas,Kashmiri,5,Hinduism,p19955.jpg,Y,3800,3800,,,,,
IN,India,IN05,Chandigarh,19956,"Brahmin Khandelwal",1,hin,Hindi,5,Hinduism,p19956.jpg,Y,270,270,,,,,
IN,India,IN05,Chandigarh,19958,"Brahmin Maha",1,hin,Hindi,5,Hinduism,p19958.jpg,Y,240,240,,,,,
IN,India,IN05,Chandigarh,19962,"Brahmin Marathi",1,mar,Marathi,5,Hinduism,,Y,90,90,,,,,
IN,India,IN05,Chandigarh,19975,"Brahmin Sanadhya",1,hin,Hindi,5,Hinduism,p19975.jpg,Y,2140,2140,,,,,
IN,India,IN05,Chandigarh,19982,"Brahmin Tamil",1,tam,Tamil,5,Hinduism,p19982.jpg,Y,200,200,,,,,
IN,India,IN05,Chandigarh,19983,"Brahmin Telugu",1,tel,Telugu,5,Hinduism,p19983.jpg,Y,40,40,,,,,
IN,India,IN05,Chandigarh,16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,79700,79400,,,,,320
IN,India,IN05,Chandigarh,11029,Burmese,1,mya,Burmese,2,Buddhism,p11029.jpg,N,40,,,40,,,
IN,India,IN05,Chandigarh,16600,"Chakkiliyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p16600.jpg,Y,80,80,,,,,
IN,India,IN05,Chandigarh,16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,52400,51600,,300,520,,
IN,India,IN05,Chandigarh,18060,"Chamar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18060.jpg,N,16700,,,,,16700,
IN,India,IN05,Chandigarh,16606,Chanal,1,hin,Hindi,5,Hinduism,,Y,60,50,,,,,
IN,India,IN05,Chandigarh,16585,Changgar,1,urd,Urdu,6,Islam,p16585.jpg,Y,10,,10,,,,
IN,India,IN05,Chandigarh,16603,"Cheruman (Hindu traditions)",1,mal,Malayalam,5,Hinduism,,Y,20,20,,,,,
IN,India,IN05,Chandigarh,20919,"Cherumar Christian",3,mal,Malayalam,1,Christianity,,N,20,,,,20,,
IN,India,IN05,Chandigarh,16589,Chhetri,1,npi,Nepali,5,Hinduism,p16589.jpg,N,90,90,,,,,
IN,India,IN05,Chandigarh,16587,"Chhimba (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1710,1710,,,,,
IN,India,IN05,Chandigarh,17503,"Chhimba (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,50,,50,,,,
IN,India,IN05,Chandigarh,18061,"Chhimba (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18061.jpg,Y,1220,,,,,1220,
IN,India,IN05,Chandigarh,16590,"Chhipa (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16590.jpg,Y,1020,980,,,,,40
IN,India,IN05,Chandigarh,18062,"Chhipa (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18062.jpg,Y,3750,,,,,3750,
IN,India,IN05,Chandigarh,16602,"Chitrakar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16602.jpg,Y,110,110,,,,,
IN,India,IN05,Chandigarh,16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,1680,,,,1680,,
IN,India,IN05,Chandigarh,16652,"Dagi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16652.jpg,Y,70,70,,,,,
IN,India,IN05,Chandigarh,16659,"Dai (Muslim traditions)",1,ben,Bengali,6,Islam,,Y,10,,10,,,,
IN,India,IN05,Chandigarh,16671,Dangi,1,hin,Hindi,5,Hinduism,p16671.jpg,Y,50,50,,,,,
IN,India,IN05,Chandigarh,11503,Darai,1,xnr,Kangri,5,Hinduism,p11503.jpg,Y,130,130,,,,,
IN,India,IN05,Chandigarh,16664,Darjee,1,npi,Nepali,5,Hinduism,p16664.jpg,N,20,20,,,,,
IN,India,IN05,Chandigarh,16673,"Darzi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16673.jpg,Y,660,660,,,,,
IN,India,IN05,Chandigarh,17513,"Darzi (Muslim traditions)",1,urd,Urdu,6,Islam,p17513.jpg,Y,20,,20,,,,
IN,India,IN05,Chandigarh,18064,"Darzi (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,180,,,,,180,
IN,India,IN05,Chandigarh,16678,"Daule (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,140,140,,,,,
IN,India,IN05,Chandigarh,16685,Deha,1,hin,Hindi,5,Hinduism,p16685.jpg,Y,140,140,,,,,
IN,India,IN05,Chandigarh,16700,"Dhangar Bharwad",1,guj,Gujarati,5,Hinduism,p16700.jpg,Y,90,90,,,,,
IN,India,IN05,Chandigarh,16725,Dhangri,1,hin,Hindi,5,Hinduism,,Y,150,150,,,,,
IN,India,IN05,Chandigarh,16696,Dhanuk,1,hin,Hindi,5,Hinduism,p16696.jpg,Y,3390,3370,,,,20,
IN,India,IN05,Chandigarh,16708,Dhanwar,1,hne,Chhattisgarhi,5,Hinduism,p16708.jpg,N,50,50,,,,,
IN,India,IN05,Chandigarh,16705,Dhimar,1,hin,Hindi,5,Hinduism,p16705.jpg,Y,50,50,,,,,
IN,India,IN05,Chandigarh,16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,480,480,,,,,
IN,India,IN05,Chandigarh,17519,"Dhobi (Muslim traditions)",1,urd,Urdu,6,Islam,p17519.jpg,Y,40,,40,,,,
IN,India,IN05,Chandigarh,18066,"Dhobi (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,150,,,,,150,
IN,India,IN05,Chandigarh,16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,630,630,,,,,
IN,India,IN05,Chandigarh,18067,"Dom (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,20,,,,,20,
IN,India,IN05,Chandigarh,16743,Dosali,1,dgo,Dogri,5,Hinduism,,Y,50,50,,,,,
IN,India,IN05,Chandigarh,16762,Faqir,1,urd,Urdu,6,Islam,p16762.jpg,Y,1680,1020,310,,,360,
IN,India,IN05,Chandigarh,16768,"Gadaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16768.jpg,Y,80,80,,,,,
IN,India,IN05,Chandigarh,21558,"Gaddi (Hindu traditions)",1,gbk,Gaddi,5,Hinduism,,Y,20,20,,,,,
IN,India,IN05,Chandigarh,16770,"Gaddi (Muslim traditions)",1,urd,Urdu,6,Islam,p16770.jpg,Y,10,,10,,,,
IN,India,IN05,Chandigarh,16771,Gagra,1,pan,"Punjabi, Eastern",5,Hinduism,,Y,110,110,,,,,
IN,India,IN05,Chandigarh,16809,Gandhila,1,pan,"Punjabi, Eastern",5,Hinduism,,Y,110,110,,,,,
IN,India,IN05,Chandigarh,16922,"Gardi (Hindu traditions)",1,dgo,Dogri,5,Hinduism,,Y,70,70,,,,,
IN,India,IN05,Chandigarh,11826,"Garo (A-chik Mande)",3,grt,Garo,1,Christianity,p11826.jpg,N,10,,,,10,,
IN,India,IN05,Chandigarh,16891,Gawaria,1,hin,Hindi,5,Hinduism,p16891.jpg,Y,50,50,,,,,
IN,India,IN05,Chandigarh,11879,Gharti,1,ben,Bengali,5,Hinduism,p11879.jpg,N,20,20,,,,,
IN,India,IN05,Chandigarh,16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,90,90,,,,,
IN,India,IN05,Chandigarh,16825,"Ghirth (Hindu traditions)",1,mjl,Mandeali,5,Hinduism,p16825.jpg,Y,190,190,,,,,
IN,India,IN05,Chandigarh,16828,"Ghosi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16828.jpg,Y,140,140,,,,,
IN,India,IN05,Chandigarh,17543,"Ghosi (Muslim traditions)",1,urd,Urdu,6,Islam,p17543.jpg,Y,10,,10,,,,
IN,India,IN05,Chandigarh,16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,390,,,,390,,
IN,India,IN05,Chandigarh,16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,40,40,,,,,
IN,India,IN05,Chandigarh,16878,"Gujar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16878.jpg,Y,13300,13300,,,,,20
IN,India,IN05,Chandigarh,17549,"Gujar (Muslim traditions)",1,urd,Urdu,6,Islam,p17549.jpg,Y,520,,520,,,,
IN,India,IN05,Chandigarh,18078,"Gujar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,240,,,,,240,
IN,India,IN05,Chandigarh,15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,30,,,30,,,
IN,India,IN05,Chandigarh,12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,50,50,,,,,
IN,India,IN05,Chandigarh,19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,140,,140,,,,
IN,India,IN05,Chandigarh,16902,Hali,1,cdh,Chambeali,5,Hinduism,,Y,50,50,,,,,
IN,India,IN05,Chandigarh,12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,40,,,40,,,
IN,India,IN05,Chandigarh,16911,Harni,1,urd,Urdu,6,Islam,p16911.jpg,Y,20,,20,,,,
IN,India,IN05,Chandigarh,16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,330,330,,,,,
IN,India,IN05,Chandigarh,17451,Illemei,3,nbi,"Naga, Mao",1,Christianity,p17451.jpg,N,10,,,,10,,
IN,India,IN05,Chandigarh,12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,233000,233000,,,90,,180
IN,India,IN05,Chandigarh,17571,"Jat (Muslim traditions)",1,urd,Urdu,6,Islam,p17571.jpg,Y,6040,,6040,,,,
IN,India,IN05,Chandigarh,18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,69000,,,,50,68900,
IN,India,IN05,Chandigarh,19815,"Jat Ahlawat (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,500,500,,,,,
IN,India,IN05,Chandigarh,21722,"Jat Aulak (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1850,1850,,,,,
IN,India,IN05,Chandigarh,20978,"Jat Aulak (Sikh traditions)",1,pnb,"Punjabi, Western",8,"Other / Small",p20978.jpg,Y,360,,,,,360,
IN,India,IN05,Chandigarh,20920,"Jat Bains (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,2140,2140,,,,,
IN,India,IN05,Chandigarh,20983,"Jat Bains (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,240,,,,,240,
IN,India,IN05,Chandigarh,19818,"Jat Bajwa (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,470,470,,,,,
IN,India,IN05,Chandigarh,19994,"Jat Bhainwal",1,hin,Hindi,5,Hinduism,,Y,280,280,,,,,
IN,India,IN05,Chandigarh,20349,"Jat Bhullar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p20349.jpg,Y,590,,,,,590,
IN,India,IN05,Chandigarh,20853,"Jat Bhutta (Hindu traditions)",1,pnb,"Punjabi, Western",5,Hinduism,,Y,190,190,,,,,
IN,India,IN05,Chandigarh,19824,"Jat Chahil (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,5930,5930,,,,,
IN,India,IN05,Chandigarh,19825,"Jat Chahil (Muslim traditions)",1,pan,"Punjabi, Eastern",6,Islam,,Y,70,,70,,,,
IN,India,IN05,Chandigarh,19826,"Jat Chahil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19826.jpg,Y,590,,,,,590,
IN,India,IN05,Chandigarh,19830,"Jat Chima (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,1410,1410,,,,,
IN,India,IN05,Chandigarh,19780,"Jat Dagar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19780.jpg,Y,90,90,,,,,
IN,India,IN05,Chandigarh,19783,"Jat Dalal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19783.jpg,Y,60,60,,,,,
IN,India,IN05,Chandigarh,19785,"Jat Dehia (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,420,420,,,,,
IN,India,IN05,Chandigarh,19996,"Jat Deswal",1,hin,Hindi,5,Hinduism,p19996.jpg,Y,130,130,,,,,
IN,India,IN05,Chandigarh,19997,"Jat Dhankar",1,hin,Hindi,5,Hinduism,,Y,80,80,,,,,
IN,India,IN05,Chandigarh,19786,"Jat Dhariwal (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p19786.jpg,Y,9490,9490,,,,,
IN,India,IN05,Chandigarh,19788,"Jat Dhillon (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,7120,7120,,,,,
IN,India,IN05,Chandigarh,19837,"Jat Dhillon (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,70,,70,,,,
IN,India,IN05,Chandigarh,19789,"Jat Dhillon (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19789.jpg,Y,1420,,,,,1420,
IN,India,IN05,Chandigarh,20862,"Jat Dhindsa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1660,1660,,,,,
IN,India,IN05,Chandigarh,20979,"Jat Dhindsa (Sikh traditions)",1,pnb,"Punjabi, Western",8,"Other / Small",,Y,360,,,,,360,
IN,India,IN05,Chandigarh,20865,"Jat Garewal",1,pnb,"Punjabi, Western",5,Hinduism,,Y,3200,3200,,,,,
IN,India,IN05,Chandigarh,19858,"Jat Ghumman (Hindu traditions)",1,hin,Hindi,5,Hinduism,,Y,440,440,,,,,
IN,India,IN05,Chandigarh,19861,"Jat Gil (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,11300,11300,,,,,
IN,India,IN05,Chandigarh,19862,"Jat Gil (Muslim traditions)",1,pan,"Punjabi, Eastern",6,Islam,p19862.jpg,Y,40,,40,,,,
IN,India,IN05,Chandigarh,19863,"Jat Gil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p19863.jpg,Y,1420,,,,,1420,
IN,India,IN05,Chandigarh,19869,"Jat Golla",1,hin,Hindi,5,Hinduism,,Y,90,90,,,,,
IN,India,IN05,Chandigarh,20867,"Jat Goraia (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,950,950,,,,,
IN,India,IN05,Chandigarh,20350,"Jat Her (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1900,1900,,,,,
IN,India,IN05,Chandigarh,20000,"Jat Hijra",1,bgc,Haryanvi,5,Hinduism,,Y,360,360,,,,,
IN,India,IN05,Chandigarh,19877,"Jat Jakhar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19877.jpg,Y,200,200,,,,,
IN,India,IN05,Chandigarh,20873,"Jat Kahlon (Hindu traditions)",1,pnb,"Punjabi, Western",5,Hinduism,,Y,1420,1420,,,,,
IN,India,IN05,Chandigarh,19881,"Jat Kharral (Muslim traditions)",1,urd,Urdu,6,Islam,p19881.jpg,Y,70,,70,,,,
IN,India,IN05,Chandigarh,20878,"Jat Mahil (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,140,,,,,140,
IN,India,IN05,Chandigarh,20223,"Jat Makiwal",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,20,20,,,,,
IN,India,IN05,Chandigarh,21746,"Jat Mangat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,260,,,,,260,
IN,India,IN05,Chandigarh,19883,"Jat Mann (Hindu traditions)",1,hin,Hindi,5,Hinduism,p19883.jpg,Y,5340,5340,,,,,
IN,India,IN05,Chandigarh,19884,"Jat Mann (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,40,,40,,,,
IN,India,IN05,Chandigarh,20006,"Jat Mann (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,950,,,,,950,
IN,India,IN05,Chandigarh,20881,"Jat Nain",1,hin,Hindi,5,Hinduism,p20881.jpg,Y,590,590,,,,,
IN,India,IN05,Chandigarh,20883,"Jat Pannun",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1420,1420,,,,,
IN,India,IN05,Chandigarh,20007,"Jat Pawania",1,hin,Hindi,5,Hinduism,,Y,950,950,,,,,
IN,India,IN05,Chandigarh,21481,"Jat Phogat",1,hin,Hindi,5,Hinduism,,Y,60,60,,,,,
IN,India,IN05,Chandigarh,20884,"Jat Radhawa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,1900,1900,,,,,
IN,India,IN05,Chandigarh,20008,"Jat Randhawa (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,,Y,2970,2970,,,,,
IN,India,IN05,Chandigarh,20981,"Jat Randhawa (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",,Y,320,,,,,320,
