ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN02,"Andhra Pradesh",19009,"Bandi (Hindu traditions)",1,tam,Tamil,5,Hinduism,,Y,100,100,,,,,
IN,India,IN02,"Andhra Pradesh",19688,"Bania Agarwal",1,hin,Hindi,5,Hinduism,p19688.jpg,Y,359890,357470,,,,,2410
IN,India,IN02,"Andhra Pradesh",19689,"Bania Agrahari",1,hin,Hindi,5,Hinduism,p19689.jpg,Y,690,690,,,,,
IN,India,IN02,"Andhra Pradesh",19695,"Bania Chetti",1,tam,Tamil,5,Hinduism,p19695.jpg,Y,83650,81890,,,,,1730
IN,India,IN02,"Andhra Pradesh",19699,"Bania Gujar",1,guj,Gujarati,5,Hinduism,,Y,15400,15400,,,,,
IN,India,IN02,"Andhra Pradesh",21675,"Bania Irupathi Nalu Manai Chetti",1,tel,Telugu,5,Hinduism,,Y,7950,7950,,,,,
IN,India,IN02,"Andhra Pradesh",19700,"Bania Jaiswal",1,hin,Hindi,8,"Other / Small",p19700.jpg,Y,1330,1100,,,,,230
IN,India,IN02,"Andhra Pradesh",21677,"Bania Kalinga Komati",1,tel,Telugu,5,Hinduism,,Y,36560,36560,,,,,
IN,India,IN02,"Andhra Pradesh",19707,"Bania Komti",1,tel,Telugu,5,Hinduism,p19707.jpg,Y,1358750,1349570,,,,,9550
IN,India,IN02,"Andhra Pradesh",19711,"Bania Mahajan",1,hin,Hindi,5,Hinduism,,Y,18820,18820,,,,,
IN,India,IN02,"Andhra Pradesh",19712,"Bania Mahesri",1,hin,Hindi,5,Hinduism,p19712.jpg,Y,28940,28940,,,,,
IN,India,IN02,"Andhra Pradesh",19713,"Bania Mahur",1,hin,Hindi,5,Hinduism,p19713.jpg,Y,60,60,,,,,
IN,India,IN02,"Andhra Pradesh",19716,"Bania Nagar",1,guj,Gujarati,5,Hinduism,,Y,40,40,,,,,
IN,India,IN02,"Andhra Pradesh",19718,"Bania Oswal",1,hin,Hindi,8,"Other / Small",p19718.jpg,Y,8820,6930,,,,,1910
IN,India,IN02,"Andhra Pradesh",19719,"Bania Porwal",1,hin,Hindi,5,Hinduism,p19719.jpg,Y,19940,18700,,,,,1230
IN,India,IN02,"Andhra Pradesh",19725,"Bania Trivarnika Vaisya",1,tel,Telugu,5,Hinduism,,Y,81690,81590,,,,,120
IN,India,IN02,"Andhra Pradesh",16318,"Bania unspecified",1,hin,Hindi,5,Hinduism,p16318.jpg,Y,2088800,2068810,,,,,18100
IN,India,IN02,"Andhra Pradesh",16473,Banijiga,1,kan,Kannada,5,Hinduism,p16473.jpg,N,5050,5050,,,,,
IN,India,IN02,"Andhra Pradesh",16315,"Banjara (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p16315.jpg,N,427350,423790,60,10,1550,50,1930
IN,India,IN02,"Andhra Pradesh",17482,"Banjara (Muslim traditions)",1,urd,Urdu,6,Islam,p17482.jpg,Y,620,,620,,,,
IN,India,IN02,"Andhra Pradesh",21098,"Banjara Rathod (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p21098.jpg,N,18290,18210,,,40,,40
IN,India,IN02,"Andhra Pradesh",16523,"Baria (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16523.jpg,Y,40,40,,,,,
IN,India,IN02,"Andhra Pradesh",16335,Bariki,1,ory,Odia,5,Hinduism,,N,1560,1560,,,,,
IN,India,IN02,"Andhra Pradesh",10736,Bauri,1,ben,Bengali,5,Hinduism,p10736.jpg,N,3910,3910,,,,,
IN,India,IN02,"Andhra Pradesh",16345,Bavuri,1,ory,Odia,5,Hinduism,,Y,890,890,,,,,
IN,India,IN02,"Andhra Pradesh",16348,"Bawaria (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p16348.jpg,Y,20,,,,,20,
IN,India,IN02,"Andhra Pradesh",16365,"Bedar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16365.jpg,Y,24800,24800,,,,,
IN,India,IN02,"Andhra Pradesh",16375,"Beldar (Hindu traditions)",1,kan,Kannada,5,Hinduism,p16375.jpg,Y,11370,11370,,,,,
IN,India,IN02,"Andhra Pradesh",21114,"Beldar Sunkar",1,kan,Kannada,5,Hinduism,,Y,1290,1290,,,,,
IN,India,IN02,"Andhra Pradesh",16377,Bellara,1,kan,Kannada,5,Hinduism,,Y,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",13761,"Bengali Muslim Moghal",1,urd,Urdu,6,Islam,p13761.jpg,Y,12880,,12880,,,,
IN,India,IN02,"Andhra Pradesh",16404,Bhandari,1,ory,Odia,5,Hinduism,p16404.jpg,Y,2540,2540,,,,,
IN,India,IN02,"Andhra Pradesh",16525,Bhansala,1,mar,Marathi,5,Hinduism,,Y,100,100,,,,,
IN,India,IN02,"Andhra Pradesh",16406,"Bhat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16406.jpg,Y,8370,8370,,,,,
IN,India,IN02,"Andhra Pradesh",16414,"Bhil unspecified",1,guj,Gujarati,5,Hinduism,p16414.jpg,N,110,110,,,,,
IN,India,IN02,"Andhra Pradesh",16429,"Bhoi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16429.jpg,Y,117980,117980,,,,,
IN,India,IN02,"Andhra Pradesh",16435,Bhottada,1,kxv,Kuvi,5,Hinduism,,N,440,440,,,,,
IN,India,IN02,"Andhra Pradesh",16420,Bhumia,1,ory,Odia,5,Hinduism,p16420.jpg,N,20,20,,,,,
IN,India,IN02,"Andhra Pradesh",16447,Bhumij,1,ben,Bengali,5,Hinduism,p16447.jpg,N,10,10,,,,,
IN,India,IN02,"Andhra Pradesh",16455,Bidur,1,mar,Marathi,5,Hinduism,,Y,140,140,,,,,
IN,India,IN02,"Andhra Pradesh",16458,Bindla,1,tel,Telugu,5,Hinduism,,Y,2040,2040,,,,,
IN,India,IN02,"Andhra Pradesh",16494,Bohra,1,guj,Gujarati,6,Islam,p16494.jpg,Y,110,,110,,,,
IN,India,IN02,"Andhra Pradesh",16505,Bondili,1,tel,Telugu,5,Hinduism,p16505.jpg,Y,340,340,,,,,
IN,India,IN02,"Andhra Pradesh",16518,Boya,1,tel,Telugu,5,Hinduism,p16518.jpg,Y,2125090,2124090,,,,,320
IN,India,IN02,"Andhra Pradesh",18058,"Brahmin (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18058.jpg,Y,20,,,,,20,
IN,India,IN02,"Andhra Pradesh",19926,"Brahmin Acharya",1,ben,Bengali,5,Hinduism,p19926.jpg,Y,1960,1960,,,,,
IN,India,IN02,"Andhra Pradesh",19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,200,200,,,,,
IN,India,IN02,"Andhra Pradesh",20211,"Brahmin Bhagor",1,hin,Hindi,5,Hinduism,,Y,3240,3240,,,,,
IN,India,IN02,"Andhra Pradesh",19935,"Brahmin Chitpavan",1,mar,Marathi,5,Hinduism,p19935.jpg,Y,1070,1070,,,,,
IN,India,IN02,"Andhra Pradesh",19939,"Brahmin Deshastha",1,mar,Marathi,5,Hinduism,p19939.jpg,Y,510,510,,,,,
IN,India,IN02,"Andhra Pradesh",19942,"Brahmin Gaud Saraswat",1,mar,Marathi,5,Hinduism,p19942.jpg,Y,5000,5000,,,,,
IN,India,IN02,"Andhra Pradesh",19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,79220,79220,,,,,
IN,India,IN02,"Andhra Pradesh",20214,"Brahmin Iyer",1,tam,Tamil,5,Hinduism,p20214.jpg,Y,31840,31840,,,,,
IN,India,IN02,"Andhra Pradesh",19949,"Brahmin Joshi",1,hin,Hindi,5,Hinduism,p19949.jpg,Y,6380,6380,,,,,
IN,India,IN02,"Andhra Pradesh",19952,"Brahmin Kannada",1,kan,Kannada,5,Hinduism,p19952.jpg,Y,46910,46910,,,,,40
IN,India,IN02,"Andhra Pradesh",19954,"Brahmin Karhada",1,mar,Marathi,5,Hinduism,,Y,1270,1270,,,,,
IN,India,IN02,"Andhra Pradesh",20215,"Brahmin Kosala Nadu",1,tel,Telugu,5,Hinduism,,Y,39300,39300,,,,,
IN,India,IN02,"Andhra Pradesh",19958,"Brahmin Maha",1,hin,Hindi,5,Hinduism,p19958.jpg,Y,2420,2420,,,,,
IN,India,IN02,"Andhra Pradesh",19959,"Brahmin Mahratta",1,mar,Marathi,5,Hinduism,,Y,75910,75910,,,,,
IN,India,IN02,"Andhra Pradesh",19962,"Brahmin Marathi",1,mar,Marathi,5,Hinduism,,Y,3510,3510,,,,,
IN,India,IN02,"Andhra Pradesh",19967,"Brahmin Ojha",1,hin,Hindi,5,Hinduism,p19967.jpg,Y,640,640,,,,,
IN,India,IN02,"Andhra Pradesh",19974,"Brahmin Sakaldwipi",1,hin,Hindi,5,Hinduism,p19974.jpg,Y,122070,122070,,,,,
IN,India,IN02,"Andhra Pradesh",19975,"Brahmin Sanadhya",1,hin,Hindi,5,Hinduism,p19975.jpg,Y,90,90,,,,,
IN,India,IN02,"Andhra Pradesh",19977,"Brahmin Saraswat",1,hin,Hindi,5,Hinduism,p19977.jpg,Y,7410,7410,,,,,
IN,India,IN02,"Andhra Pradesh",19978,"Brahmin Sawaria",1,hin,Hindi,5,Hinduism,p19978.jpg,Y,140,140,,,,,
IN,India,IN02,"Andhra Pradesh",20219,"Brahmin Sholiar",1,tam,Tamil,5,Hinduism,,Y,1330,1330,,,,,
IN,India,IN02,"Andhra Pradesh",19982,"Brahmin Tamil",1,tam,Tamil,5,Hinduism,p19982.jpg,Y,42880,42780,,,,,50
IN,India,IN02,"Andhra Pradesh",20220,"Brahmin Telaganya",1,tel,Telugu,5,Hinduism,p20220.jpg,Y,10700,10700,,,,,
IN,India,IN02,"Andhra Pradesh",19983,"Brahmin Telugu",1,tel,Telugu,5,Hinduism,p19983.jpg,Y,998200,998100,,,,,120
IN,India,IN02,"Andhra Pradesh",16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,2617100,2611200,,,,,5870
IN,India,IN02,"Andhra Pradesh",20221,"Brahmin Vadama",1,tam,Tamil,5,Hinduism,,Y,3960,3960,,,,,
IN,India,IN02,"Andhra Pradesh",20222,"Brahmin Velanadu",1,tel,Telugu,5,Hinduism,p20222.jpg,Y,59790,59790,,,,,
IN,India,IN02,"Andhra Pradesh",19988,"Brahmin Vyas",1,tel,Telugu,5,Hinduism,p19988.jpg,Y,139060,139060,,,,,
IN,India,IN02,"Andhra Pradesh",16366,"Budega Jangam",1,tel,Telugu,5,Hinduism,p16366.jpg,Y,13240,13240,,,,,
IN,India,IN02,"Andhra Pradesh",11029,Burmese,1,mya,Burmese,2,Buddhism,p11029.jpg,N,120,,,120,,,
IN,India,IN02,"Andhra Pradesh",16548,Byagara,1,tel,Telugu,5,Hinduism,,Y,190,190,,,,,
IN,India,IN02,"Andhra Pradesh",16574,Chachati,1,tel,Telugu,5,Hinduism,,Y,1580,1580,,,,,
IN,India,IN02,"Andhra Pradesh",21603,"Chakkiliyan (Christian traditions)",3,tam,Tamil,1,Christianity,,N,100,,,,100,,
IN,India,IN02,"Andhra Pradesh",16600,"Chakkiliyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p16600.jpg,Y,12980,12980,,,,,
IN,India,IN02,"Andhra Pradesh",16566,Chalvadi,1,kan,Kannada,5,Hinduism,p16566.jpg,Y,210,170,,,40,,
IN,India,IN02,"Andhra Pradesh",16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,3720,3720,,,,,
IN,India,IN02,"Andhra Pradesh",16581,Chenchu,1,tel,Telugu,5,Hinduism,p16581.jpg,N,56120,54600,80,,1260,,180
IN,India,IN02,"Andhra Pradesh",16555,"Chenna Dasar",1,kan,Kannada,5,Hinduism,p16555.jpg,Y,320,320,,,,,
IN,India,IN02,"Andhra Pradesh",16603,"Cheruman (Hindu traditions)",1,mal,Malayalam,5,Hinduism,,Y,190,190,,,,,
IN,India,IN02,"Andhra Pradesh",20919,"Cherumar Christian",3,mal,Malayalam,1,Christianity,,N,640,,,,640,,
IN,India,IN02,"Andhra Pradesh",16589,Chhetri,1,npi,Nepali,5,Hinduism,p16589.jpg,N,80,80,,,,,
IN,India,IN02,"Andhra Pradesh",18061,"Chhimba (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18061.jpg,Y,10,,,,,10,
IN,India,IN02,"Andhra Pradesh",16602,"Chitrakar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16602.jpg,Y,660,660,,,,,
IN,India,IN02,"Andhra Pradesh",16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,27010,,,,27010,,
IN,India,IN02,"Andhra Pradesh",16661,Dakkal,1,tel,Telugu,5,Hinduism,p16661.jpg,Y,1500,1500,,,,,
IN,India,IN02,"Andhra Pradesh",16665,Dammalia,1,ory,Odia,5,Hinduism,,Y,1070,1070,,,,,
IN,India,IN02,"Andhra Pradesh",16668,Dandasi,1,ory,Odia,5,Hinduism,p16668.jpg,N,6250,6230,,,20,,
IN,India,IN02,"Andhra Pradesh",16673,"Darzi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16673.jpg,Y,197080,196480,,,,,540
IN,India,IN02,"Andhra Pradesh",21130,"Darzi Namdev (Hindu traditions)",1,mar,Marathi,5,Hinduism,p21130.jpg,Y,20790,20790,,,,,
IN,India,IN02,"Andhra Pradesh",16683,Devadasi,1,kan,Kannada,5,Hinduism,,Y,10060,10060,,,,,
IN,India,IN02,"Andhra Pradesh",16693,"Devadiga (Hindu traditions)",1,tcy,Tulu,5,Hinduism,p16693.jpg,Y,20,20,,,,,
IN,India,IN02,"Andhra Pradesh",21134,"Devadiga Kalavant",1,knn,Konkani,5,Hinduism,,Y,20,20,,,,,
IN,India,IN02,"Andhra Pradesh",20663,Devanga,1,kan,Kannada,5,Hinduism,p20663.jpg,N,380,380,,,,,
IN,India,IN02,"Andhra Pradesh",16694,Devendrakulathan,1,tam,Tamil,5,Hinduism,p16694.jpg,Y,180,180,,,,,
IN,India,IN02,"Andhra Pradesh",18290,"Devipujak Vaghri (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p18290.jpg,N,50,50,,,,,
IN,India,IN02,"Andhra Pradesh",16700,"Dhangar Bharwad",1,guj,Gujarati,5,Hinduism,p16700.jpg,Y,320,320,,,,,
IN,India,IN02,"Andhra Pradesh",16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,2531300,2530300,,,610,,
IN,India,IN02,"Andhra Pradesh",17519,"Dhobi (Muslim traditions)",1,urd,Urdu,6,Islam,p17519.jpg,Y,93830,,93830,,,,
IN,India,IN02,"Andhra Pradesh",16712,Dhor,1,mar,Marathi,5,Hinduism,p16712.jpg,Y,80,80,,,,,
IN,India,IN02,"Andhra Pradesh",16719,Didayi,1,gaq,Gata',5,Hinduism,,N,1470,1470,,,,,
IN,India,IN02,"Andhra Pradesh",16733,Doluva,1,ory,Odia,5,Hinduism,,Y,90,90,,,,,
IN,India,IN02,"Andhra Pradesh",16736,"Dom (Dombara)",1,tel,Telugu,5,Hinduism,,Y,47230,47230,,,,,
IN,India,IN02,"Andhra Pradesh",16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",16749,Dudekula,1,tel,Telugu,6,Islam,p16749.jpg,Y,4850,,4850,,,,
IN,India,IN02,"Andhra Pradesh",16756,Ellamalawar,1,kan,Kannada,5,Hinduism,,Y,1040,1040,,,,,
IN,India,IN02,"Andhra Pradesh",16762,Faqir,1,urd,Urdu,6,Islam,p16762.jpg,Y,40,,40,,,,
IN,India,IN02,"Andhra Pradesh",16769,Gadaba,1,tel,Telugu,5,Hinduism,p16769.jpg,N,44840,44130,60,,480,,110
IN,India,IN02,"Andhra Pradesh",16781,Gamit,2,gbl,Gamit,5,Hinduism,p16781.jpg,N,40,40,,,,,
IN,India,IN02,"Andhra Pradesh",16782,Gammalla,1,ory,Odia,5,Hinduism,,Y,50,50,,,,,
IN,India,IN02,"Andhra Pradesh",19082,Ganda,1,ory,Odia,5,Hinduism,p19082.jpg,N,930,930,,,,,
IN,India,IN02,"Andhra Pradesh",16812,Gandla,1,tel,Telugu,5,Hinduism,p16812.jpg,Y,10200,10200,,,,,
IN,India,IN02,"Andhra Pradesh",16785,Gangakula,1,kan,Kannada,5,Hinduism,p16785.jpg,Y,13760,13760,,,,,
IN,India,IN02,"Andhra Pradesh",16794,"Garoda (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p16794.jpg,Y,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",16800,Gauda,1,ory,Odia,5,Hinduism,p16800.jpg,Y,10530,10530,,,,,
IN,India,IN02,"Andhra Pradesh",16889,Gavara,1,mal,Malayalam,5,Hinduism,p16889.jpg,Y,2330,2330,,,,,
IN,India,IN02,"Andhra Pradesh",16802,Gayinta,1,ory,Odia,5,Hinduism,,Y,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,3550,3550,,,,,
IN,India,IN02,"Andhra Pradesh",16828,"Ghosi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16828.jpg,Y,1290,1290,,,,,
IN,India,IN02,"Andhra Pradesh",16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,460,,,,460,,
IN,India,IN02,"Andhra Pradesh",16843,Godagali,1,ory,Odia,5,Hinduism,,Y,3690,3690,,,,,
IN,India,IN02,"Andhra Pradesh",16844,Godari,1,tel,Telugu,5,Hinduism,p16844.jpg,Y,970,970,,,,,
IN,India,IN02,"Andhra Pradesh",16846,Godda,1,kan,Kannada,5,Hinduism,,Y,110,110,,,,,
IN,India,IN02,"Andhra Pradesh",16851,Gokha,1,ory,Odia,5,Hinduism,p16851.jpg,N,30,30,,,,,
IN,India,IN02,"Andhra Pradesh",16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,6690,6630,,,10,,20
IN,India,IN02,"Andhra Pradesh",16859,Gopal,1,guj,Gujarati,5,Hinduism,,Y,130,130,,,,,
IN,India,IN02,"Andhra Pradesh",16863,"Gosangi (Hindu traditions)",1,tel,Telugu,5,Hinduism,p16863.jpg,Y,50,50,,,,,
IN,India,IN02,"Andhra Pradesh",16864,Goudu,1,ory,Odia,5,Hinduism,,N,8300,8250,10,,20,,10
IN,India,IN02,"Andhra Pradesh",16893,Gowdulu,1,kan,Kannada,5,Hinduism,p16893.jpg,Y,430,430,,,,,
IN,India,IN02,"Andhra Pradesh",16886,Guria,1,ory,Odia,5,Hinduism,p16886.jpg,Y,2760,2760,,,,,
IN,India,IN02,"Andhra Pradesh",15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,10,10,,,,,
IN,India,IN02,"Andhra Pradesh",12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,90,90,,,,,
IN,India,IN02,"Andhra Pradesh",19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,34230,,34230,,,,
IN,India,IN02,"Andhra Pradesh",16932,"Hakki Pikki",1,vaa,"Vaagri Booli",5,Hinduism,p16932.jpg,N,5570,5540,,,,,20
IN,India,IN02,"Andhra Pradesh",16901,Halba,1,mar,Marathi,5,Hinduism,p16901.jpg,N,80,80,,,,,
IN,India,IN02,"Andhra Pradesh",12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,80,,,80,,,
IN,India,IN02,"Andhra Pradesh",16930,"Hande Jogi",1,kan,Kannada,5,Hinduism,p16930.jpg,Y,540,540,,,,,
IN,India,IN02,"Andhra Pradesh",16430,Hatkar,1,mar,Marathi,5,Hinduism,p16430.jpg,Y,1610,1610,,,,,
IN,India,IN02,"Andhra Pradesh",16947,Holar,1,mar,Marathi,5,Hinduism,p16947.jpg,N,90,90,,,,,
IN,India,IN02,"Andhra Pradesh",16920,"Holaya Dasar",1,kan,Kannada,5,Hinduism,,Y,3020,3020,,,,,
IN,India,IN02,"Andhra Pradesh",16962,Idayan,1,tam,Tamil,5,Hinduism,,Y,130,130,,,,,
IN,India,IN02,"Andhra Pradesh",16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,3560,3560,,,,,
IN,India,IN02,"Andhra Pradesh",16971,Irular,1,iru,Irula,5,Hinduism,p16971.jpg,N,7490,7490,,,,,
IN,India,IN02,"Andhra Pradesh",16975,Jaggali,1,tel,Telugu,5,Hinduism,,N,640,640,,,,,
IN,India,IN02,"Andhra Pradesh",16980,Jambuvulu,1,tel,Telugu,5,Hinduism,,Y,7920,7920,,,,,
IN,India,IN02,"Andhra Pradesh",16987,Janna,1,ory,Odia,5,Hinduism,,Y,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,480,480,,,,,
IN,India,IN02,"Andhra Pradesh",18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,4830,,,,,4830,
IN,India,IN02,"Andhra Pradesh",16997,Jatapu,1,tel,Telugu,5,Hinduism,,N,150170,147750,170,,1880,10,860
IN,India,IN02,"Andhra Pradesh",18778,"Jenu Kuruba",1,xuj,"Kurumba, Jennu",5,Hinduism,p18778.jpg,Y,70,70,,,,,
IN,India,IN02,"Andhra Pradesh",18122,"Jhinwar (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18122.jpg,Y,60,,,,,60,
IN,India,IN02,"Andhra Pradesh",17013,Jingar,1,rwr,"Marwari (India)",5,Hinduism,p17013.jpg,Y,140,140,,,,,
IN,India,IN02,"Andhra Pradesh",17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,100,100,,,,,
IN,India,IN02,"Andhra Pradesh",21144,Kabirpanthi,1,pan,"Punjabi, Eastern",8,"Other / Small",p21144.jpg,Y,50,,,,,50,
IN,India,IN02,"Andhra Pradesh",17038,Kadan,1,mal,Malayalam,5,Hinduism,p17038.jpg,N,20,20,,,,,
IN,India,IN02,"Andhra Pradesh",17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,40,40,,,,,
IN,India,IN02,"Andhra Pradesh",17047,Kaikadi,1,kan,Kannada,5,Hinduism,p17047.jpg,Y,1720,1720,,,,,
