ROG3,Country,ROG4,Adm1Name,PeopleID3,PeopName,JPScale,ROL3,Language,RLG3,PrimaryReligion,PhotoAddress,Frontier,Population,Hindu,Muslim,Buddhist,Christian,Sikh,Other
IN,India,IN01,"Andaman and Nicobar Islands",19702,"Bania Kasarwani",1,hin,Hindi,5,Hinduism,p19702.jpg,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19703,"Bania Kasaundhan",1,hin,Hindi,5,Hinduism,p19703.jpg,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19705,"Bania Khatri",1,ben,Bengali,5,Hinduism,,Y,470,470,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19711,"Bania Mahajan",1,hin,Hindi,5,Hinduism,,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19724,"Bania Subarna Banik",1,ben,Bengali,5,Hinduism,p19724.jpg,Y,870,870,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16318,"Bania unspecified",1,hin,Hindi,5,Hinduism,p16318.jpg,Y,6690,6670,,,,,20
IN,India,IN01,"Andaman and Nicobar Islands",16315,"Banjara (Hindu traditions)",1,lmn,Lambadi,5,Hinduism,p16315.jpg,N,620,620,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",10736,Bauri,1,ben,Bengali,5,Hinduism,p10736.jpg,N,6220,6220,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16346,"Bawaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16346.jpg,Y,220,220,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16351,"Bazigar (Hindu traditions)",1,pan,"Punjabi, Eastern",5,Hinduism,p16351.jpg,Y,100,100,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16367,"Bedia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16367.jpg,Y,170,170,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",13761,"Bengali Muslim Moghal",1,urd,Urdu,6,Islam,p13761.jpg,Y,570,,570,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16427,Bhantu,1,hin,Hindi,5,Hinduism,p16427.jpg,N,380,350,,,30,,
IN,India,IN01,"Andaman and Nicobar Islands",16405,Bhar,1,bho,Bhojpuri,5,Hinduism,p16405.jpg,Y,80,80,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16406,"Bhat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16406.jpg,Y,120,120,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16428,Bhogta,1,hin,Hindi,5,Hinduism,p16428.jpg,Y,80,80,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16429,"Bhoi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16429.jpg,Y,320,320,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16426,Bhuinmali,1,ben,Bengali,5,Hinduism,p16426.jpg,N,380,380,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21122,"Bhuiya Ghatwar",1,hin,Hindi,5,Hinduism,p21122.jpg,N,250,250,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16452,"Bhuiya unspecified",1,hin,Hindi,5,Hinduism,p16452.jpg,N,250,250,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16447,Bhumij,1,ben,Bengali,5,Hinduism,p16447.jpg,N,1800,1730,,,70,,
IN,India,IN01,"Andaman and Nicobar Islands",16457,Bind,1,bho,Bhojpuri,5,Hinduism,p16457.jpg,Y,270,270,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16492,"Bodo (Hindu traditions)",2,brx,"Boro (India)",5,Hinduism,p16492.jpg,N,50,50,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16518,Boya,1,tel,Telugu,5,Hinduism,p16518.jpg,Y,180,180,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19931,"Brahmin Bengali",1,ben,Bengali,5,Hinduism,,Y,910,910,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19924,"Brahmin Bhumihar",1,hin,Hindi,5,Hinduism,p19924.jpg,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19943,"Brahmin Gaur",1,hin,Hindi,5,Hinduism,p19943.jpg,Y,140,140,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19951,"Brahmin Kanaujia",1,hin,Hindi,5,Hinduism,p19951.jpg,Y,600,600,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19962,"Brahmin Marathi",1,mar,Marathi,5,Hinduism,,Y,20,20,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19972,"Brahmin Radhi",1,ben,Bengali,5,Hinduism,p19972.jpg,Y,4980,4980,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19982,"Brahmin Tamil",1,tam,Tamil,5,Hinduism,p19982.jpg,Y,1090,1090,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16521,"Brahmin unspecified",1,hin,Hindi,5,Hinduism,p16521.jpg,Y,20360,20360,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19985,"Brahmin Utkal",1,ben,Bengali,5,Hinduism,p19985.jpg,Y,460,460,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19986,"Brahmin Vaidik",1,ben,Bengali,5,Hinduism,,Y,470,470,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19987,"Brahmin Varendra",1,ben,Bengali,5,Hinduism,p19987.jpg,Y,610,610,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16541,"Buna (Hindu traditions)",1,ben,Bengali,5,Hinduism,,Y,1030,1030,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",11029,Burmese,1,mya,Burmese,2,Buddhism,p11029.jpg,N,90,,,90,,,
IN,India,IN01,"Andaman and Nicobar Islands",16564,Chain,1,ben,Bengali,5,Hinduism,p16564.jpg,Y,1590,1590,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21603,"Chakkiliyan (Christian traditions)",3,tam,Tamil,1,Christianity,,N,30,,,,30,,
IN,India,IN01,"Andaman and Nicobar Islands",16600,"Chakkiliyan (Hindu traditions)",1,tam,Tamil,5,Hinduism,p16600.jpg,Y,310,310,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16561,"Chamar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16561.jpg,N,10520,10230,,,280,,
IN,India,IN01,"Andaman and Nicobar Islands",16577,Chasadhobi,1,ben,Bengali,5,Hinduism,,Y,320,320,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16550,Chaura,1,crv,Chaura,5,Hinduism,,Y,4780,4780,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16603,"Cheruman (Hindu traditions)",1,mal,Malayalam,5,Hinduism,,Y,170,170,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",20919,"Cherumar Christian",3,mal,Malayalam,1,Christianity,,N,140,,,,140,,
IN,India,IN01,"Andaman and Nicobar Islands",16552,"Chik Baraik",1,sck,Sadri,5,Hinduism,p16552.jpg,N,50,50,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16602,"Chitrakar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p16602.jpg,Y,10,10,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17506,"Chitrakar (Muslim traditions)",1,ben,Bengali,6,Islam,,Y,20,,20,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16961,Christian,3,hin,Hindi,1,Christianity,p16961.jpg,N,52590,,,,52590,,
IN,India,IN01,"Andaman and Nicobar Islands",16664,Darjee,1,npi,Nepali,5,Hinduism,p16664.jpg,N,80,80,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16696,Dhanuk,1,hin,Hindi,5,Hinduism,p16696.jpg,Y,580,580,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16709,"Dhobi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16709.jpg,Y,2570,2570,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16727,Doai,1,ben,Bengali,5,Hinduism,,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16734,"Dom (Hindu traditions)",1,ory,Odia,5,Hinduism,p16734.jpg,N,1240,1240,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16742,"Dusadh (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16742.jpg,Y,220,220,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21477,"Dusadh Bahelia",1,hin,Hindi,5,Hinduism,p21477.jpg,Y,70,70,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16768,"Gadaria (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16768.jpg,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",11826,"Garo (A-chik Mande)",3,grt,Garo,1,Christianity,p11826.jpg,N,70,,,,70,,
IN,India,IN01,"Andaman and Nicobar Islands",11879,Gharti,1,ben,Bengali,5,Hinduism,p11879.jpg,N,20,20,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16823,"Ghasiya (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16823.jpg,N,100,100,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16842,Goanese,3,gom,"Konkani, Goan",1,Christianity,p16842.jpg,N,710,,,,710,,
IN,India,IN01,"Andaman and Nicobar Islands",16855,"Gond unspecified",1,hin,Hindi,5,Hinduism,p16855.jpg,N,700,700,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16857,Gonrhi,1,hin,Hindi,5,Hinduism,p16857.jpg,Y,80,80,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16862,"Gosain unspecified",1,hin,Hindi,5,Hinduism,p16862.jpg,Y,70,70,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",15366,"Gurung Ghaleg",2,npi,Nepali,5,Hinduism,p15366.jpg,N,10,10,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",12027,Hadi,1,ben,Bengali,5,Hinduism,p12027.jpg,N,2060,2060,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19655,Hajam,1,urd,Urdu,6,Islam,p19655.jpg,Y,140,,140,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16905,"Halwai (Hindu traditions)",1,hin,Hindi,5,Hinduism,p16905.jpg,Y,1650,1650,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21140,"Halwai Maira",1,hin,Hindi,5,Hinduism,,Y,220,220,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",12051,"Han Chinese, Mandarin",2,cmn,"Chinese, Mandarin",2,Buddhism,p12051.jpg,N,10,,,10,,,
IN,India,IN01,"Andaman and Nicobar Islands",16965,Ilavan,1,mal,Malayalam,5,Hinduism,p16965.jpg,Y,1790,1790,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",16994,Jarawa,1,anq,Jarawa,9,Unknown,p16994.jpg,N,450,,,,,,450
IN,India,IN01,"Andaman and Nicobar Islands",12329,"Jat (Hindu traditions)",1,hin,Hindi,5,Hinduism,p12329.jpg,Y,780,780,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17571,"Jat (Muslim traditions)",1,urd,Urdu,6,Islam,p17571.jpg,Y,300,,300,,,,
IN,India,IN01,"Andaman and Nicobar Islands",18777,"Jat (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18777.jpg,Y,830,,,,,830,
IN,India,IN01,"Andaman and Nicobar Islands",17007,"Jhalo Malo",1,ben,Bengali,5,Hinduism,p17007.jpg,N,1150,1150,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17012,Jimdar,1,ben,Bengali,5,Hinduism,,Y,190,190,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17019,"Jogi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17019.jpg,Y,5860,5860,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17035,"Kachhi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17035.jpg,Y,960,960,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17041,Kadar,1,hin,Hindi,5,Hinduism,,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17044,"Kahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17044.jpg,Y,1620,1620,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17579,"Kahar (Muslim traditions)",1,urd,Urdu,6,Islam,,Y,20,,20,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21146,"Kaibartta Jalia",1,ben,Bengali,5,Hinduism,p21146.jpg,Y,1070,1070,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17016,"Kaibartta unspecified",1,ben,Bengali,5,Hinduism,p17016.jpg,Y,2110,2110,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17199,Kaikolan,1,tam,Tamil,5,Hinduism,p17199.jpg,N,560,560,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17204,"Kalal (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17204.jpg,Y,200,200,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17057,"Kallan unspecified",1,tam,Tamil,5,Hinduism,p17057.jpg,N,300,300,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17060,Kalu,1,ben,Bengali,6,Islam,p17060.jpg,Y,90,,90,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17061,"Kalwar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17061.jpg,Y,310,310,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21766,"Kalwar Sunri",1,hin,Hindi,5,Hinduism,,Y,90,90,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",18124,"Kamboh (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18124.jpg,Y,20,,,,,20,
IN,India,IN01,"Andaman and Nicobar Islands",17076,Kanakkan,1,mal,Malayalam,5,Hinduism,,Y,170,170,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17219,Kandra,1,ory,Odia,5,Hinduism,,N,250,250,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17080,Kandu,1,hin,Hindi,5,Hinduism,p17080.jpg,Y,170,170,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17085,Kaora,1,ben,Bengali,5,Hinduism,p17085.jpg,N,1360,1360,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17087,Kapali,1,ben,Bengali,5,Hinduism,p17087.jpg,Y,770,770,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",21151,"Kapu Reddi",1,tel,Telugu,5,Hinduism,p21151.jpg,Y,290,290,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19597,"Kapu unspecified",1,tel,Telugu,5,Hinduism,p19597.jpg,Y,1020,1020,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",14881,"Karen, S'gaw",3,ksw,"Karen, S'gaw",1,Christianity,p14881.jpg,N,2450,,,,2450,,
IN,India,IN01,"Andaman and Nicobar Islands",17104,Karenga,1,ben,Bengali,5,Hinduism,,N,120,120,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17110,"Kasar (Hindu traditions)",1,mar,Marathi,5,Hinduism,p17110.jpg,Y,270,270,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17122,Kawar,1,hin,Hindi,5,Hinduism,p17122.jpg,N,120,120,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17124,"Kayastha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17124.jpg,Y,11320,11320,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17143,Khadala,1,ory,Odia,5,Hinduism,,N,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17157,Khairwar,1,ben,Bengali,5,Hinduism,p17157.jpg,N,620,620,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17148,Khambu,1,ben,Bengali,5,Hinduism,p17148.jpg,N,570,570,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17150,Khandait,1,ory,Odia,5,Hinduism,p17150.jpg,Y,960,960,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17153,Kharia,2,khr,Kharia,5,Hinduism,p17153.jpg,N,2350,2350,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17158,Kharwar,1,hin,Hindi,5,Hinduism,p17158.jpg,N,40,10,,,30,,
IN,India,IN01,"Andaman and Nicobar Islands",12654,Khasi,3,kha,Khasi,1,Christianity,p12654.jpg,N,460,60,,,410,,
IN,India,IN01,"Andaman and Nicobar Islands",17301,"Khatik (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17301.jpg,Y,20,20,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17161,"Khatri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17161.jpg,Y,1380,1380,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17195,Kisan,1,hin,Hindi,5,Hinduism,p17195.jpg,N,20,20,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",20018,"Koch (Hindu traditions)",1,kdq,Koch,5,Hinduism,p20018.jpg,N,250,250,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17228,Kodaga,1,kfa,Kodava,5,Hinduism,p17228.jpg,Y,70,70,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17236,"Koiri (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17236.jpg,Y,680,680,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17239,Kol,1,hin,Hindi,5,Hinduism,p17239.jpg,Y,300,300,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17247,"Koli (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17247.jpg,Y,410,410,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",12771,Konai,1,ben,Bengali,5,Hinduism,,Y,580,580,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17263,Kori,1,hin,Hindi,5,Hinduism,p17263.jpg,N,790,780,,,10,,
IN,India,IN01,"Andaman and Nicobar Islands",17277,Kotal,1,ben,Bengali,5,Hinduism,,Y,90,90,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17310,Kudumban,2,tam,Tamil,5,Hinduism,p17310.jpg,N,80,80,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17311,Kudumi,1,tam,Tamil,5,Hinduism,p17311.jpg,Y,30,30,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17316,"Kumhar (Kusavar) (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17316.jpg,Y,3630,3630,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17325,"Kunbi (Hindu traditions)",1,guj,Gujarati,5,Hinduism,p17325.jpg,Y,330,330,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17341,"Kuravan (Hindu traditions)",1,mal,Malayalam,5,Hinduism,p17341.jpg,Y,40,40,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17334,"Kurmi (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17334.jpg,Y,11460,11460,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17336,Kuruba,1,kan,Kannada,5,Hinduism,p17336.jpg,N,460,460,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17356,Lakshadweep,1,mal,Malayalam,6,Islam,,Y,370,,370,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17372,Lingayat,1,kan,Kannada,4,"Ethnic Religions",p17372.jpg,Y,70,,,,,,70
IN,India,IN01,"Andaman and Nicobar Islands",17378,"Lodha (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17378.jpg,Y,700,660,,,40,,
IN,India,IN01,"Andaman and Nicobar Islands",17379,"Lohar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17379.jpg,Y,870,870,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17381,Lohra,1,sck,Sadri,5,Hinduism,,N,130,130,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17391,"Lunia (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17391.jpg,Y,220,220,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17397,"Madiga (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17397.jpg,N,350,350,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17408,Mahanta,1,ben,Bengali,5,Hinduism,p17408.jpg,Y,90,90,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17405,"Mahar (Buddhist traditions)",1,mar,Marathi,2,Buddhism,p17405.jpg,N,100,100,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17411,Mahishya,1,ben,Bengali,5,Hinduism,p17411.jpg,N,8390,8390,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",13218,Mahli,1,mar,Marathi,5,Hinduism,p13218.jpg,N,500,490,,,10,,
IN,India,IN01,"Andaman and Nicobar Islands",17554,"Mahratta unspecified",1,mar,Marathi,5,Hinduism,p17554.jpg,Y,110,110,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",18131,"Mahtam (Sikh traditions)",1,pan,"Punjabi, Eastern",8,"Other / Small",p18131.jpg,N,30,,,,,30,
IN,India,IN01,"Andaman and Nicobar Islands",17417,Majhwar,1,hin,Hindi,5,Hinduism,p17417.jpg,N,20,20,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17424,"Mal (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17424.jpg,Y,1580,1580,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17425,"Mala (Hindu traditions)",1,tel,Telugu,5,Hinduism,p17425.jpg,N,170,170,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17498,"Malabar Catholic",3,mal,Malayalam,1,Christianity,p17498.jpg,N,1570,,,,1570,,
IN,India,IN01,"Andaman and Nicobar Islands",18786,"Mali (Hindu traditions)",1,hin,Hindi,5,Hinduism,p18786.jpg,Y,700,700,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17432,"Mallah (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17432.jpg,Y,190,190,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17624,"Mallah (Muslim traditions)",1,ben,Bengali,6,Islam,p17624.jpg,Y,90,,90,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17428,"Mallik (Muslim traditions)",1,guj,Gujarati,6,Islam,p17428.jpg,Y,420,,420,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17434,Malto,2,mkb,"Mal Paharia",5,Hinduism,p17434.jpg,N,70,70,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19068,Mangala,1,tel,Telugu,5,Hinduism,p19068.jpg,Y,270,270,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17452,Mappila,1,mal,Malayalam,6,Islam,p17452.jpg,Y,450,,450,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17459,Maravan,1,tam,Tamil,5,Hinduism,p17459.jpg,N,860,860,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17466,Matia,1,ben,Bengali,5,Hinduism,p17466.jpg,Y,800,800,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17526,Mech,2,brx,"Boro (India)",5,Hinduism,p17526.jpg,N,130,100,,,30,,
IN,India,IN01,"Andaman and Nicobar Islands",17639,"Mochi (Hindu traditions)",1,ben,Bengali,5,Hinduism,p17639.jpg,N,5530,5530,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17592,"Mukkuvan (Christian traditions)",3,mal,Malayalam,1,Christianity,,N,30,,,,30,,
IN,India,IN01,"Andaman and Nicobar Islands",17591,"Mukkuvan (Hindu traditions)",1,mal,Malayalam,5,Hinduism,,Y,120,120,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",13867,Munda,2,unr,Mundari,5,Hinduism,p13867.jpg,N,2510,2420,,,110,,
IN,India,IN01,"Andaman and Nicobar Islands",19281,Munnur,1,tel,Telugu,5,Hinduism,p19281.jpg,Y,450,450,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",17711,"Musahar (Hindu traditions)",1,hin,Hindi,5,Hinduism,p17711.jpg,N,770,770,,,,,
IN,India,IN01,"Andaman and Nicobar Islands",19316,Mutrasi,1,tel,Telugu,5,Hinduism,p19316.jpg,Y,530,530,,,,,
